configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382420,0m4.111s
1,50%,xz,-3,1,3382412,0m4.071s
10,100%,xz,-9,1,2830604,0m8.559s
11,50%,lzma,-6,16,2831189,0m8.467s
12,75%,xz,-3,32,3382420,0m4.075s
13,50%,lzma,-3,16,3381840,0m4.051s
14,50%,lzma,-6,32,2831189,0m8.465s
15,50%,xz,-6,32,2831684,0m8.437s
16,75%,lzma,-3,16,3381840,0m4.039s
17,75%,lzma,-6,32,2831189,0m8.479s
18,100%,lzma,-6,1,2831189,0m8.433s
19,75%,lzma,-3,1,3381840,0m4.070s
2,75%,xz,-9,16,2830612,0m8.564s
20,75%,lzma,-6,1,2831189,0m8.427s
21,75%,lzma,-6,16,2831189,0m8.505s
22,100%,xz,-9,32,2830612,0m8.579s
23,100%,xz,-9,16,2830612,0m8.556s
24,50%,lzma,-9,32,2830116,0m8.569s
25,50%,lzma,-3,32,3381840,0m4.101s
26,100%,xz,-3,1,3382412,0m4.047s
27,100%,lzma,-9,16,2830116,0m8.554s
28,100%,lzma,-3,1,3381840,0m4.060s
29,50%,lzma,-6,1,2831189,0m8.448s
3,100%,xz,-6,32,2831684,0m8.395s
4,50%,lzma,-3,1,3381840,0m4.033s
5,75%,xz,-3,1,3382412,0m4.091s
6,100%,lzma,-6,16,2831189,0m8.411s
7,75%,xz,-6,32,2831684,0m8.445s
8,50%,xz,-3,32,3382420,0m4.063s
9,75%,xz,-9,32,2830612,0m8.568s
