configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.060s
1,50%,xz,-3,1,4244480,0m3.123s
10,100%,xz,-9,1,3763616,0m8.957s
11,50%,lzma,-6,16,3786768,0m8.799s
12,75%,xz,-3,32,4248448,0m2.077s
13,50%,lzma,-3,16,4243773,0m3.054s
14,50%,lzma,-6,32,3786768,0m8.760s
15,50%,xz,-6,32,3787408,0m8.675s
16,75%,lzma,-3,16,4243773,0m3.096s
17,75%,lzma,-6,32,3786768,0m8.728s
18,100%,lzma,-6,1,3786768,0m8.699s
19,75%,lzma,-3,1,4243773,0m3.082s
2,75%,xz,-9,16,3763624,0m8.947s
20,75%,lzma,-6,1,3786768,0m8.780s
21,75%,lzma,-6,16,3786768,0m8.689s
22,100%,xz,-9,32,3763624,0m8.975s
23,100%,xz,-9,16,3763624,0m8.953s
24,50%,lzma,-9,32,3762987,0m8.952s
25,50%,lzma,-3,32,4243773,0m3.115s
26,100%,xz,-3,1,4244480,0m3.110s
27,100%,lzma,-9,16,3762987,0m8.928s
28,100%,lzma,-3,1,4243773,0m3.082s
29,50%,lzma,-6,1,3786768,0m8.750s
3,100%,xz,-6,32,3787408,0m8.731s
4,50%,lzma,-3,1,4243773,0m3.096s
5,75%,xz,-3,1,4244480,0m3.100s
6,100%,lzma,-6,16,3786768,0m8.708s
7,75%,xz,-6,32,3787408,0m8.719s
8,50%,xz,-3,32,4248448,0m2.051s
9,75%,xz,-9,32,3763624,0m8.981s
