configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.330s
1,50%,xz,-3,1,3272440,0m2.337s
10,100%,xz,-9,1,2849908,0m5.861s
11,50%,lzma,-6,16,2849620,0m5.787s
12,75%,xz,-3,32,3272448,0m2.342s
13,50%,lzma,-3,16,3271884,0m2.323s
14,50%,lzma,-6,32,2849620,0m5.810s
15,50%,xz,-6,32,2850112,0m5.825s
16,75%,lzma,-3,16,3271884,0m2.282s
17,75%,lzma,-6,32,2849620,0m5.782s
18,100%,lzma,-6,1,2849620,0m5.799s
19,75%,lzma,-3,1,3271884,0m2.287s
2,75%,xz,-9,16,2849916,0m5.892s
20,75%,lzma,-6,1,2849620,0m5.824s
21,75%,lzma,-6,16,2849620,0m5.823s
22,100%,xz,-9,32,2849916,0m5.883s
23,100%,xz,-9,16,2849916,0m5.889s
24,50%,lzma,-9,32,2849422,0m5.850s
25,50%,lzma,-3,32,3271884,0m2.267s
26,100%,xz,-3,1,3272440,0m2.356s
27,100%,lzma,-9,16,2849422,0m5.866s
28,100%,lzma,-3,1,3271884,0m2.293s
29,50%,lzma,-6,1,2849620,0m5.763s
3,100%,xz,-6,32,2850112,0m5.822s
4,50%,lzma,-3,1,3271884,0m2.322s
5,75%,xz,-3,1,3272440,0m2.331s
6,100%,lzma,-6,16,2849620,0m5.802s
7,75%,xz,-6,32,2850112,0m5.796s
8,50%,xz,-3,32,3272448,0m2.330s
9,75%,xz,-9,32,2849916,0m5.871s
