configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.715s
1,50%,xz,-3,1,3001844,0m2.682s
10,100%,xz,-9,1,2750272,0m5.496s
11,50%,lzma,-6,16,2749760,0m5.364s
12,75%,xz,-3,32,3001852,0m2.717s
13,50%,lzma,-3,16,3001334,0m2.655s
14,50%,lzma,-6,32,2749760,0m5.398s
15,50%,xz,-6,32,2750236,0m5.412s
16,75%,lzma,-3,16,3001334,0m2.696s
17,75%,lzma,-6,32,2749760,0m5.355s
18,100%,lzma,-6,1,2749760,0m5.368s
19,75%,lzma,-3,1,3001334,0m2.684s
2,75%,xz,-9,16,2750280,0m5.505s
20,75%,lzma,-6,1,2749760,0m5.384s
21,75%,lzma,-6,16,2749760,0m5.368s
22,100%,xz,-9,32,2750280,0m5.483s
23,100%,xz,-9,16,2750280,0m5.510s
24,50%,lzma,-9,32,2749803,0m5.477s
25,50%,lzma,-3,32,3001334,0m2.664s
26,100%,xz,-3,1,3001844,0m2.690s
27,100%,lzma,-9,16,2749803,0m5.498s
28,100%,lzma,-3,1,3001334,0m2.675s
29,50%,lzma,-6,1,2749760,0m5.365s
3,100%,xz,-6,32,2750236,0m5.411s
4,50%,lzma,-3,1,3001334,0m2.679s
5,75%,xz,-3,1,3001844,0m2.711s
6,100%,lzma,-6,16,2749760,0m5.407s
7,75%,xz,-6,32,2750236,0m5.408s
8,50%,xz,-3,32,3001852,0m2.719s
9,75%,xz,-9,32,2750280,0m5.486s
