configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.881s
1,50%,xz,-3,1,2618064,0m1.875s
10,100%,xz,-9,1,2426816,0m3.117s
11,50%,lzma,-6,16,2426397,0m3.065s
12,75%,xz,-3,32,2618072,0m1.876s
13,50%,lzma,-3,16,2617615,0m1.866s
14,50%,lzma,-6,32,2426397,0m3.065s
15,50%,xz,-6,32,2426824,0m3.097s
16,75%,lzma,-3,16,2617615,0m1.849s
17,75%,lzma,-6,32,2426397,0m3.050s
18,100%,lzma,-6,1,2426397,0m3.057s
19,75%,lzma,-3,1,2617615,0m1.844s
2,75%,xz,-9,16,2426824,0m3.130s
20,75%,lzma,-6,1,2426397,0m3.121s
21,75%,lzma,-6,16,2426397,0m3.046s
22,100%,xz,-9,32,2426824,0m3.107s
23,100%,xz,-9,16,2426824,0m3.141s
24,50%,lzma,-9,32,2426397,0m3.108s
25,50%,lzma,-3,32,2617615,0m1.817s
26,100%,xz,-3,1,2618064,0m1.834s
27,100%,lzma,-9,16,2426397,0m3.056s
28,100%,lzma,-3,1,2617615,0m1.866s
29,50%,lzma,-6,1,2426397,0m3.066s
3,100%,xz,-6,32,2426824,0m3.105s
4,50%,lzma,-3,1,2617615,0m1.855s
5,75%,xz,-3,1,2618064,0m1.848s
6,100%,lzma,-6,16,2426397,0m3.082s
7,75%,xz,-6,32,2426824,0m3.127s
8,50%,xz,-3,32,2618072,0m1.881s
9,75%,xz,-9,32,2426824,0m3.131s
