configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.283s
1,50%,xz,-3,1,10362252,0m12.748s
10,100%,xz,-9,1,8385868,0m36.202s
11,50%,lzma,-6,16,8627467,0m31.247s
12,75%,xz,-3,32,10432656,0m5.368s
13,50%,lzma,-3,16,10360607,0m12.622s
14,50%,lzma,-6,32,8627467,0m31.261s
15,50%,xz,-6,32,8712308,0m19.779s
16,75%,lzma,-3,16,10360607,0m12.622s
17,75%,lzma,-6,32,8627467,0m31.219s
18,100%,lzma,-6,1,8627467,0m31.279s
19,75%,lzma,-3,1,10360607,0m12.597s
2,75%,xz,-9,16,8385876,0m36.112s
20,75%,lzma,-6,1,8627467,0m31.393s
21,75%,lzma,-6,16,8627467,0m31.373s
22,100%,xz,-9,32,8385876,0m36.019s
23,100%,xz,-9,16,8385876,0m36.052s
24,50%,lzma,-9,32,8384529,0m36.186s
25,50%,lzma,-3,32,10360607,0m12.713s
26,100%,xz,-3,1,10362252,0m12.679s
27,100%,lzma,-9,16,8384529,0m35.817s
28,100%,lzma,-3,1,10360607,0m12.583s
29,50%,lzma,-6,1,8627467,0m31.242s
3,100%,xz,-6,32,8712308,0m19.529s
4,50%,lzma,-3,1,10360607,0m12.689s
5,75%,xz,-3,1,10362252,0m12.830s
6,100%,lzma,-6,16,8627467,0m31.553s
7,75%,xz,-6,32,8712308,0m19.625s
8,50%,xz,-3,32,10432656,0m5.348s
9,75%,xz,-9,32,8385876,0m36.177s
