configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.092s
1,50%,xz,-3,1,4244480,0m3.132s
10,100%,xz,-9,1,3763616,0m8.848s
11,50%,lzma,-6,16,3786768,0m8.514s
12,75%,xz,-3,32,4248448,0m2.112s
13,50%,lzma,-3,16,4243773,0m3.079s
14,50%,lzma,-6,32,3786768,0m8.540s
15,50%,xz,-6,32,3787408,0m8.524s
16,75%,lzma,-3,16,4243773,0m3.056s
17,75%,lzma,-6,32,3786768,0m8.558s
18,100%,lzma,-6,1,3786768,0m8.577s
19,75%,lzma,-3,1,4243773,0m3.083s
2,75%,xz,-9,16,3763624,0m8.887s
20,75%,lzma,-6,1,3786768,0m8.521s
21,75%,lzma,-6,16,3786768,0m8.540s
22,100%,xz,-9,32,3763624,0m8.931s
23,100%,xz,-9,16,3763624,0m8.874s
24,50%,lzma,-9,32,3762987,0m8.824s
25,50%,lzma,-3,32,4243773,0m3.063s
26,100%,xz,-3,1,4244480,0m3.149s
27,100%,lzma,-9,16,3762987,0m8.842s
28,100%,lzma,-3,1,4243773,0m3.063s
29,50%,lzma,-6,1,3786768,0m8.541s
3,100%,xz,-6,32,3787408,0m8.553s
4,50%,lzma,-3,1,4243773,0m3.081s
5,75%,xz,-3,1,4244480,0m3.151s
6,100%,lzma,-6,16,3786768,0m8.490s
7,75%,xz,-6,32,3787408,0m8.528s
8,50%,xz,-3,32,4248448,0m2.091s
9,75%,xz,-9,32,3763624,0m8.879s
