configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.193s
1,50%,xz,-3,1,14777004,0m9.976s
10,100%,xz,-9,1,13374160,0m28.476s
11,50%,lzma,-6,16,13497551,0m25.325s
12,75%,xz,-3,32,14838428,0m3.216s
13,50%,lzma,-3,16,14775082,0m9.885s
14,50%,lzma,-6,32,13497551,0m25.592s
15,50%,xz,-6,32,13577880,0m13.388s
16,75%,lzma,-3,16,14775082,0m9.896s
17,75%,lzma,-6,32,13497551,0m25.290s
18,100%,lzma,-6,1,13497551,0m25.289s
19,75%,lzma,-3,1,14775082,0m9.986s
2,75%,xz,-9,16,13374168,0m28.591s
20,75%,lzma,-6,1,13497551,0m25.355s
21,75%,lzma,-6,16,13497551,0m25.285s
22,100%,xz,-9,32,13374168,0m28.509s
23,100%,xz,-9,16,13374168,0m28.625s
24,50%,lzma,-9,32,13365111,0m28.356s
25,50%,lzma,-3,32,14775082,0m9.890s
26,100%,xz,-3,1,14777004,0m9.974s
27,100%,lzma,-9,16,13365111,0m28.306s
28,100%,lzma,-3,1,14775082,0m9.913s
29,50%,lzma,-6,1,13497551,0m25.345s
3,100%,xz,-6,32,13577880,0m13.466s
4,50%,lzma,-3,1,14775082,0m9.883s
5,75%,xz,-3,1,14777004,0m9.957s
6,100%,lzma,-6,16,13497551,0m25.287s
7,75%,xz,-6,32,13577880,0m13.513s
8,50%,xz,-3,32,14838428,0m3.224s
9,75%,xz,-9,32,13374168,0m28.497s
