configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.457s
1,50%,xz,-3,1,10362252,0m12.397s
10,100%,xz,-9,1,8385868,0m33.978s
11,50%,lzma,-6,16,8627467,0m29.327s
12,75%,xz,-3,32,10362252,0m12.377s
13,50%,lzma,-3,16,10360607,0m12.440s
14,50%,lzma,-6,32,8627467,0m29.382s
15,50%,xz,-6,32,8628848,0m29.314s
16,75%,lzma,-3,16,10360607,0m12.456s
17,75%,lzma,-6,32,8627467,0m29.236s
18,100%,lzma,-6,1,8627467,0m29.246s
19,75%,lzma,-3,1,10360607,0m12.345s
2,75%,xz,-9,16,8385868,0m33.744s
20,75%,lzma,-6,1,8627467,0m29.253s
21,75%,lzma,-6,16,8627467,0m29.281s
22,100%,xz,-9,32,8385868,0m34.170s
23,100%,xz,-9,16,8385868,0m33.935s
24,50%,lzma,-9,32,8384529,0m33.927s
25,50%,lzma,-3,32,10360607,0m12.392s
26,100%,xz,-3,1,10362252,0m12.376s
27,100%,lzma,-9,16,8384529,0m33.752s
28,100%,lzma,-3,1,10360607,0m12.469s
29,50%,lzma,-6,1,8627467,0m29.329s
3,100%,xz,-6,32,8628848,0m29.438s
4,50%,lzma,-3,1,10360607,0m12.416s
5,75%,xz,-3,1,10362252,0m12.454s
6,100%,lzma,-6,16,8627467,0m29.297s
7,75%,xz,-6,32,8628848,0m29.212s
8,50%,xz,-3,32,10362252,0m12.460s
9,75%,xz,-9,32,8385868,0m33.932s
