configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515656,0m0.469s
1,50%,xz,-3,1,515648,0m0.470s
10,100%,xz,-9,1,453260,0m1.459s
11,50%,lzma,-6,16,453144,0m1.397s
12,75%,xz,-3,32,515656,0m0.450s
13,50%,lzma,-3,16,515524,0m0.428s
14,50%,lzma,-6,32,453144,0m1.439s
15,50%,xz,-6,32,453268,0m1.451s
16,75%,lzma,-3,16,515524,0m0.441s
17,75%,lzma,-6,32,453144,0m1.395s
18,100%,lzma,-6,1,453144,0m1.401s
19,75%,lzma,-3,1,515524,0m0.428s
2,75%,xz,-9,16,453268,0m1.504s
20,75%,lzma,-6,1,453144,0m1.427s
21,75%,lzma,-6,16,453144,0m1.425s
22,100%,xz,-9,32,453268,0m1.510s
23,100%,xz,-9,16,453268,0m1.498s
24,50%,lzma,-9,32,453144,0m1.447s
25,50%,lzma,-3,32,515524,0m0.427s
26,100%,xz,-3,1,515648,0m0.445s
27,100%,lzma,-9,16,453144,0m1.480s
28,100%,lzma,-3,1,515524,0m0.428s
29,50%,lzma,-6,1,453144,0m1.453s
3,100%,xz,-6,32,453268,0m1.459s
4,50%,lzma,-3,1,515524,0m0.429s
5,75%,xz,-3,1,515648,0m0.467s
6,100%,lzma,-6,16,453144,0m1.437s
7,75%,xz,-6,32,453268,0m1.422s
8,50%,xz,-3,32,515656,0m0.476s
9,75%,xz,-9,32,453268,0m1.506s
