configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914804,0m3.490s
1,50%,xz,-3,1,4914796,0m3.487s
10,100%,xz,-9,1,4489868,0m4.225s
11,50%,lzma,-6,16,4489170,0m4.183s
12,75%,xz,-3,32,4914804,0m3.512s
13,50%,lzma,-3,16,4913990,0m3.425s
14,50%,lzma,-6,32,4489170,0m4.218s
15,50%,xz,-6,32,4489920,0m4.274s
16,75%,lzma,-3,16,4913990,0m3.428s
17,75%,lzma,-6,32,4489170,0m4.216s
18,100%,lzma,-6,1,4489170,0m4.243s
19,75%,lzma,-3,1,4913990,0m3.465s
2,75%,xz,-9,16,4489876,0m4.261s
20,75%,lzma,-6,1,4489170,0m4.231s
21,75%,lzma,-6,16,4489170,0m4.220s
22,100%,xz,-9,32,4489876,0m4.264s
23,100%,xz,-9,16,4489876,0m4.279s
24,50%,lzma,-9,32,4489124,0m4.217s
25,50%,lzma,-3,32,4913990,0m3.463s
26,100%,xz,-3,1,4914796,0m3.461s
27,100%,lzma,-9,16,4489124,0m4.268s
28,100%,lzma,-3,1,4913990,0m3.497s
29,50%,lzma,-6,1,4489170,0m4.190s
3,100%,xz,-6,32,4489920,0m4.241s
4,50%,lzma,-3,1,4913990,0m3.449s
5,75%,xz,-3,1,4914796,0m3.485s
6,100%,lzma,-6,16,4489170,0m4.238s
7,75%,xz,-6,32,4489920,0m4.227s
8,50%,xz,-3,32,4914804,0m3.504s
9,75%,xz,-9,32,4489876,0m4.289s
