configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2149748,0m1.281s
1,50%,xz,-3,1,2131652,0m2.590s
10,100%,xz,-9,1,1738884,0m11.591s
11,50%,lzma,-6,16,1778958,0m11.176s
12,75%,xz,-3,32,2149748,0m1.280s
13,50%,lzma,-3,16,2131278,0m2.492s
14,50%,lzma,-6,32,1778958,0m11.096s
15,50%,xz,-6,32,1797072,0m8.390s
16,75%,lzma,-3,16,2131278,0m2.488s
17,75%,lzma,-6,32,1778958,0m11.046s
18,100%,lzma,-6,1,1778958,0m11.190s
19,75%,lzma,-3,1,2131278,0m2.513s
2,75%,xz,-9,16,1738892,0m11.598s
20,75%,lzma,-6,1,1778958,0m11.161s
21,75%,lzma,-6,16,1778958,0m11.104s
22,100%,xz,-9,32,1738892,0m11.597s
23,100%,xz,-9,16,1738892,0m11.600s
24,50%,lzma,-9,32,1738572,0m11.454s
25,50%,lzma,-3,32,2131278,0m2.483s
26,100%,xz,-3,1,2131652,0m2.580s
27,100%,lzma,-9,16,1738572,0m11.566s
28,100%,lzma,-3,1,2131278,0m2.491s
29,50%,lzma,-6,1,1778958,0m11.122s
3,100%,xz,-6,32,1797072,0m8.408s
4,50%,lzma,-3,1,2131278,0m2.535s
5,75%,xz,-3,1,2131652,0m2.575s
6,100%,lzma,-6,16,1778958,0m11.079s
7,75%,xz,-6,32,1797072,0m8.368s
8,50%,xz,-3,32,2149748,0m1.287s
9,75%,xz,-9,32,1738892,0m11.577s
