configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914804,0m3.526s
1,50%,xz,-3,1,4914796,0m3.489s
10,100%,xz,-9,1,4489868,0m4.321s
11,50%,lzma,-6,16,4489170,0m4.294s
12,75%,xz,-3,32,4914804,0m3.494s
13,50%,lzma,-3,16,4913990,0m3.495s
14,50%,lzma,-6,32,4489170,0m4.319s
15,50%,xz,-6,32,4489920,0m4.302s
16,75%,lzma,-3,16,4913990,0m3.432s
17,75%,lzma,-6,32,4489170,0m4.314s
18,100%,lzma,-6,1,4489170,0m4.306s
19,75%,lzma,-3,1,4913990,0m3.562s
2,75%,xz,-9,16,4489876,0m4.339s
20,75%,lzma,-6,1,4489170,0m4.261s
21,75%,lzma,-6,16,4489170,0m4.305s
22,100%,xz,-9,32,4489876,0m4.336s
23,100%,xz,-9,16,4489876,0m4.298s
24,50%,lzma,-9,32,4489124,0m4.311s
25,50%,lzma,-3,32,4913990,0m3.483s
26,100%,xz,-3,1,4914796,0m3.488s
27,100%,lzma,-9,16,4489124,0m4.318s
28,100%,lzma,-3,1,4913990,0m3.470s
29,50%,lzma,-6,1,4489170,0m4.287s
3,100%,xz,-6,32,4489920,0m4.322s
4,50%,lzma,-3,1,4913990,0m3.504s
5,75%,xz,-3,1,4914796,0m3.450s
6,100%,lzma,-6,16,4489170,0m4.321s
7,75%,xz,-6,32,4489920,0m4.303s
8,50%,xz,-3,32,4914804,0m3.514s
9,75%,xz,-9,32,4489876,0m4.339s
