configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515656,0m0.472s
1,50%,xz,-3,1,515648,0m0.431s
10,100%,xz,-9,1,453260,0m1.465s
11,50%,lzma,-6,16,453144,0m1.409s
12,75%,xz,-3,32,515656,0m0.460s
13,50%,lzma,-3,16,515524,0m0.426s
14,50%,lzma,-6,32,453144,0m1.407s
15,50%,xz,-6,32,453268,0m1.443s
16,75%,lzma,-3,16,515524,0m0.432s
17,75%,lzma,-6,32,453144,0m1.443s
18,100%,lzma,-6,1,453144,0m1.412s
19,75%,lzma,-3,1,515524,0m0.431s
2,75%,xz,-9,16,453268,0m1.522s
20,75%,lzma,-6,1,453144,0m1.439s
21,75%,lzma,-6,16,453144,0m1.423s
22,100%,xz,-9,32,453268,0m1.466s
23,100%,xz,-9,16,453268,0m1.516s
24,50%,lzma,-9,32,453144,0m1.483s
25,50%,lzma,-3,32,515524,0m0.431s
26,100%,xz,-3,1,515648,0m0.464s
27,100%,lzma,-9,16,453144,0m1.458s
28,100%,lzma,-3,1,515524,0m0.449s
29,50%,lzma,-6,1,453144,0m1.434s
3,100%,xz,-6,32,453268,0m1.417s
4,50%,lzma,-3,1,515524,0m0.466s
5,75%,xz,-3,1,515648,0m0.461s
6,100%,lzma,-6,16,453144,0m1.405s
7,75%,xz,-6,32,453268,0m1.410s
8,50%,xz,-3,32,515656,0m0.461s
9,75%,xz,-9,32,453268,0m1.471s
