configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.792s
1,50%,xz,-3,1,2618064,0m1.815s
10,100%,xz,-9,1,2426816,0m2.985s
11,50%,lzma,-6,16,2426397,0m2.920s
12,75%,xz,-3,32,2618072,0m1.804s
13,50%,lzma,-3,16,2617615,0m1.805s
14,50%,lzma,-6,32,2426397,0m2.946s
15,50%,xz,-6,32,2426824,0m2.967s
16,75%,lzma,-3,16,2617615,0m1.856s
17,75%,lzma,-6,32,2426397,0m2.975s
18,100%,lzma,-6,1,2426397,0m2.975s
19,75%,lzma,-3,1,2617615,0m1.778s
2,75%,xz,-9,16,2426824,0m2.991s
20,75%,lzma,-6,1,2426397,0m2.945s
21,75%,lzma,-6,16,2426397,0m2.999s
22,100%,xz,-9,32,2426824,0m2.991s
23,100%,xz,-9,16,2426824,0m2.957s
24,50%,lzma,-9,32,2426397,0m2.998s
25,50%,lzma,-3,32,2617615,0m1.790s
26,100%,xz,-3,1,2618064,0m1.808s
27,100%,lzma,-9,16,2426397,0m3.003s
28,100%,lzma,-3,1,2617615,0m1.797s
29,50%,lzma,-6,1,2426397,0m2.942s
3,100%,xz,-6,32,2426824,0m3.012s
4,50%,lzma,-3,1,2617615,0m1.782s
5,75%,xz,-3,1,2618064,0m1.784s
6,100%,lzma,-6,16,2426397,0m3.008s
7,75%,xz,-6,32,2426824,0m2.935s
8,50%,xz,-3,32,2618072,0m1.829s
9,75%,xz,-9,32,2426824,0m2.974s
