configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677984,0m1.726s
1,50%,xz,-3,1,1677976,0m1.700s
10,100%,xz,-9,1,1317152,0m4.918s
11,50%,lzma,-6,16,1316901,0m4.806s
12,75%,xz,-3,32,1677984,0m1.684s
13,50%,lzma,-3,16,1677670,0m1.733s
14,50%,lzma,-6,32,1316901,0m4.835s
15,50%,xz,-6,32,1317160,0m4.826s
16,75%,lzma,-3,16,1677670,0m1.710s
17,75%,lzma,-6,32,1316901,0m4.806s
18,100%,lzma,-6,1,1316901,0m4.828s
19,75%,lzma,-3,1,1677670,0m1.683s
2,75%,xz,-9,16,1317160,0m4.902s
20,75%,lzma,-6,1,1316901,0m4.805s
21,75%,lzma,-6,16,1316901,0m4.823s
22,100%,xz,-9,32,1317160,0m4.901s
23,100%,xz,-9,16,1317160,0m4.926s
24,50%,lzma,-9,32,1316901,0m4.914s
25,50%,lzma,-3,32,1677670,0m1.695s
26,100%,xz,-3,1,1677976,0m1.683s
27,100%,lzma,-9,16,1316901,0m4.916s
28,100%,lzma,-3,1,1677670,0m1.714s
29,50%,lzma,-6,1,1316901,0m4.869s
3,100%,xz,-6,32,1317160,0m4.848s
4,50%,lzma,-3,1,1677670,0m1.673s
5,75%,xz,-3,1,1677976,0m1.699s
6,100%,lzma,-6,16,1316901,0m4.839s
7,75%,xz,-6,32,1317160,0m4.826s
8,50%,xz,-3,32,1677984,0m1.711s
9,75%,xz,-9,32,1317160,0m4.901s
