configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14777004,0m9.716s
1,50%,xz,-3,1,14777004,0m9.762s
10,100%,xz,-9,1,13374160,0m27.521s
11,50%,lzma,-6,16,13497551,0m24.312s
12,75%,xz,-3,32,14777004,0m9.711s
13,50%,lzma,-3,16,14775082,0m9.684s
14,50%,lzma,-6,32,13497551,0m24.313s
15,50%,xz,-6,32,13503600,0m24.163s
16,75%,lzma,-3,16,14775082,0m9.693s
17,75%,lzma,-6,32,13497551,0m24.367s
18,100%,lzma,-6,1,13497551,0m24.242s
19,75%,lzma,-3,1,14775082,0m9.659s
2,75%,xz,-9,16,13374160,0m27.215s
20,75%,lzma,-6,1,13497551,0m24.326s
21,75%,lzma,-6,16,13497551,0m24.213s
22,100%,xz,-9,32,13374160,0m27.373s
23,100%,xz,-9,16,13374160,0m27.301s
24,50%,lzma,-9,32,13365111,0m27.303s
25,50%,lzma,-3,32,14775082,0m9.642s
26,100%,xz,-3,1,14777004,0m9.723s
27,100%,lzma,-9,16,13365111,0m27.272s
28,100%,lzma,-3,1,14775082,0m9.680s
29,50%,lzma,-6,1,13497551,0m24.195s
3,100%,xz,-6,32,13503600,0m24.234s
4,50%,lzma,-3,1,14775082,0m9.742s
5,75%,xz,-3,1,14777004,0m9.687s
6,100%,lzma,-6,16,13497551,0m24.254s
7,75%,xz,-6,32,13503600,0m24.251s
8,50%,xz,-3,32,14777004,0m9.744s
9,75%,xz,-9,32,13374160,0m27.305s
