configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272440,0m2.245s
1,50%,xz,-3,1,3272440,0m2.229s
10,100%,xz,-9,1,2849908,0m5.595s
11,50%,lzma,-6,16,2849620,0m5.552s
12,75%,xz,-3,32,3272440,0m2.261s
13,50%,lzma,-3,16,3271884,0m2.232s
14,50%,lzma,-6,32,2849620,0m5.501s
15,50%,xz,-6,32,2850104,0m5.517s
16,75%,lzma,-3,16,3271884,0m2.226s
17,75%,lzma,-6,32,2849620,0m5.529s
18,100%,lzma,-6,1,2849620,0m5.536s
19,75%,lzma,-3,1,3271884,0m2.265s
2,75%,xz,-9,16,2849908,0m5.597s
20,75%,lzma,-6,1,2849620,0m5.510s
21,75%,lzma,-6,16,2849620,0m5.499s
22,100%,xz,-9,32,2849908,0m5.582s
23,100%,xz,-9,16,2849908,0m5.598s
24,50%,lzma,-9,32,2849422,0m5.595s
25,50%,lzma,-3,32,3271884,0m2.251s
26,100%,xz,-3,1,3272440,0m2.230s
27,100%,lzma,-9,16,2849422,0m5.627s
28,100%,lzma,-3,1,3271884,0m2.237s
29,50%,lzma,-6,1,2849620,0m5.526s
3,100%,xz,-6,32,2850104,0m5.528s
4,50%,lzma,-3,1,3271884,0m2.278s
5,75%,xz,-3,1,3272440,0m2.237s
6,100%,lzma,-6,16,2849620,0m5.543s
7,75%,xz,-6,32,2850104,0m5.496s
8,50%,xz,-3,32,3272440,0m2.254s
9,75%,xz,-9,32,2849908,0m5.586s
