configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4853736,0m2.815s
1,50%,xz,-3,1,4853736,0m2.865s
10,100%,xz,-9,1,4415072,0m3.600s
11,50%,lzma,-6,16,4414351,0m3.650s
12,75%,xz,-3,32,4853736,0m2.821s
13,50%,lzma,-3,16,4852943,0m2.891s
14,50%,lzma,-6,32,4414351,0m3.650s
15,50%,xz,-6,32,4415072,0m3.674s
16,75%,lzma,-3,16,4852943,0m2.879s
17,75%,lzma,-6,32,4414351,0m3.632s
18,100%,lzma,-6,1,4414351,0m3.680s
19,75%,lzma,-3,1,4852943,0m2.859s
2,75%,xz,-9,16,4415072,0m3.588s
20,75%,lzma,-6,1,4414351,0m3.644s
21,75%,lzma,-6,16,4414351,0m3.696s
22,100%,xz,-9,32,4415072,0m3.611s
23,100%,xz,-9,16,4415072,0m3.581s
24,50%,lzma,-9,32,4414351,0m3.605s
25,50%,lzma,-3,32,4852943,0m2.869s
26,100%,xz,-3,1,4853736,0m2.828s
27,100%,lzma,-9,16,4414351,0m3.596s
28,100%,lzma,-3,1,4852943,0m2.835s
29,50%,lzma,-6,1,4414351,0m3.647s
3,100%,xz,-6,32,4415072,0m3.699s
4,50%,lzma,-3,1,4852943,0m2.888s
5,75%,xz,-3,1,4853736,0m2.828s
6,100%,lzma,-6,16,4414351,0m3.663s
7,75%,xz,-6,32,4415072,0m3.666s
8,50%,xz,-3,32,4853736,0m2.824s
9,75%,xz,-9,32,4415072,0m3.626s
