configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618064,0m1.802s
1,50%,xz,-3,1,2618064,0m1.793s
10,100%,xz,-9,1,2426816,0m3.003s
11,50%,lzma,-6,16,2426397,0m2.962s
12,75%,xz,-3,32,2618064,0m1.820s
13,50%,lzma,-3,16,2617615,0m1.801s
14,50%,lzma,-6,32,2426397,0m2.950s
15,50%,xz,-6,32,2426816,0m2.975s
16,75%,lzma,-3,16,2617615,0m1.820s
17,75%,lzma,-6,32,2426397,0m2.988s
18,100%,lzma,-6,1,2426397,0m2.978s
19,75%,lzma,-3,1,2617615,0m1.801s
2,75%,xz,-9,16,2426816,0m2.953s
20,75%,lzma,-6,1,2426397,0m2.909s
21,75%,lzma,-6,16,2426397,0m2.971s
22,100%,xz,-9,32,2426816,0m2.983s
23,100%,xz,-9,16,2426816,0m2.953s
24,50%,lzma,-9,32,2426397,0m2.997s
25,50%,lzma,-3,32,2617615,0m1.783s
26,100%,xz,-3,1,2618064,0m1.796s
27,100%,lzma,-9,16,2426397,0m2.981s
28,100%,lzma,-3,1,2617615,0m1.785s
29,50%,lzma,-6,1,2426397,0m2.952s
3,100%,xz,-6,32,2426816,0m2.928s
4,50%,lzma,-3,1,2617615,0m1.826s
5,75%,xz,-3,1,2618064,0m1.801s
6,100%,lzma,-6,16,2426397,0m2.979s
7,75%,xz,-6,32,2426816,0m2.966s
8,50%,xz,-3,32,2618064,0m1.817s
9,75%,xz,-9,32,2426816,0m2.992s
