configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515648,0m0.464s
1,50%,xz,-3,1,515648,0m0.438s
10,100%,xz,-9,1,453260,0m1.463s
11,50%,lzma,-6,16,453144,0m1.411s
12,75%,xz,-3,32,515648,0m0.450s
13,50%,lzma,-3,16,515524,0m0.456s
14,50%,lzma,-6,32,453144,0m1.416s
15,50%,xz,-6,32,453260,0m1.445s
16,75%,lzma,-3,16,515524,0m0.433s
17,75%,lzma,-6,32,453144,0m1.407s
18,100%,lzma,-6,1,453144,0m1.407s
19,75%,lzma,-3,1,515524,0m0.448s
2,75%,xz,-9,16,453260,0m1.464s
20,75%,lzma,-6,1,453144,0m1.439s
21,75%,lzma,-6,16,453144,0m1.433s
22,100%,xz,-9,32,453260,0m1.517s
23,100%,xz,-9,16,453260,0m1.503s
24,50%,lzma,-9,32,453144,0m1.490s
25,50%,lzma,-3,32,515524,0m0.434s
26,100%,xz,-3,1,515648,0m0.470s
27,100%,lzma,-9,16,453144,0m1.456s
28,100%,lzma,-3,1,515524,0m0.453s
29,50%,lzma,-6,1,453144,0m1.443s
3,100%,xz,-6,32,453260,0m1.412s
4,50%,lzma,-3,1,515524,0m0.461s
5,75%,xz,-3,1,515648,0m0.459s
6,100%,lzma,-6,16,453144,0m1.407s
7,75%,xz,-6,32,453260,0m1.431s
8,50%,xz,-3,32,515648,0m0.433s
9,75%,xz,-9,32,453260,0m1.498s
