configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4244480,0m3.038s
1,50%,xz,-3,1,4244480,0m3.053s
10,100%,xz,-9,1,3763616,0m8.543s
11,50%,lzma,-6,16,3786768,0m8.081s
12,75%,xz,-3,32,4244480,0m3.041s
13,50%,lzma,-3,16,4243773,0m2.998s
14,50%,lzma,-6,32,3786768,0m8.115s
15,50%,xz,-6,32,3787400,0m8.099s
16,75%,lzma,-3,16,4243773,0m2.994s
17,75%,lzma,-6,32,3786768,0m8.110s
18,100%,lzma,-6,1,3786768,0m8.092s
19,75%,lzma,-3,1,4243773,0m3.060s
2,75%,xz,-9,16,3763616,0m8.504s
20,75%,lzma,-6,1,3786768,0m8.102s
21,75%,lzma,-6,16,3786768,0m8.186s
22,100%,xz,-9,32,3763616,0m8.409s
23,100%,xz,-9,16,3763616,0m8.465s
24,50%,lzma,-9,32,3762987,0m8.407s
25,50%,lzma,-3,32,4243773,0m3.071s
26,100%,xz,-3,1,4244480,0m3.033s
27,100%,lzma,-9,16,3762987,0m8.396s
28,100%,lzma,-3,1,4243773,0m3.023s
29,50%,lzma,-6,1,3786768,0m8.080s
3,100%,xz,-6,32,3787400,0m8.118s
4,50%,lzma,-3,1,4243773,0m3.076s
5,75%,xz,-3,1,4244480,0m3.028s
6,100%,lzma,-6,16,3786768,0m8.211s
7,75%,xz,-6,32,3787400,0m8.198s
8,50%,xz,-3,32,4244480,0m3.050s
9,75%,xz,-9,32,3763616,0m8.492s
