configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382420,0m4.027s
1,50%,xz,-3,1,3382412,0m3.966s
10,100%,xz,-9,1,2830604,0m8.023s
11,50%,lzma,-6,16,2831189,0m7.848s
12,75%,xz,-3,32,3382420,0m3.968s
13,50%,lzma,-3,16,3381840,0m3.961s
14,50%,lzma,-6,32,2831189,0m7.890s
15,50%,xz,-6,32,2831684,0m7.871s
16,75%,lzma,-3,16,3381840,0m3.970s
17,75%,lzma,-6,32,2831189,0m7.798s
18,100%,lzma,-6,1,2831189,0m7.825s
19,75%,lzma,-3,1,3381840,0m3.959s
2,75%,xz,-9,16,2830612,0m7.992s
20,75%,lzma,-6,1,2831189,0m7.781s
21,75%,lzma,-6,16,2831189,0m7.834s
22,100%,xz,-9,32,2830612,0m7.982s
23,100%,xz,-9,16,2830612,0m7.998s
24,50%,lzma,-9,32,2830116,0m7.967s
25,50%,lzma,-3,32,3381840,0m3.983s
26,100%,xz,-3,1,3382412,0m3.973s
27,100%,lzma,-9,16,2830116,0m7.994s
28,100%,lzma,-3,1,3381840,0m3.936s
29,50%,lzma,-6,1,2831189,0m7.813s
3,100%,xz,-6,32,2831684,0m7.872s
4,50%,lzma,-3,1,3381840,0m4.003s
5,75%,xz,-3,1,3382412,0m3.974s
6,100%,lzma,-6,16,2831189,0m7.800s
7,75%,xz,-6,32,2831684,0m7.832s
8,50%,xz,-3,32,3382420,0m4.010s
9,75%,xz,-9,32,2830612,0m7.968s
