configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.191s
1,50%,xz,-3,1,10362252,0m12.349s
10,100%,xz,-9,1,8385868,0m33.945s
11,50%,lzma,-6,16,8627467,0m29.343s
12,75%,xz,-3,32,10432656,0m5.203s
13,50%,lzma,-3,16,10360607,0m12.287s
14,50%,lzma,-6,32,8627467,0m29.434s
15,50%,xz,-6,32,8712308,0m18.525s
16,75%,lzma,-3,16,10360607,0m12.390s
17,75%,lzma,-6,32,8627467,0m29.293s
18,100%,lzma,-6,1,8627467,0m29.192s
19,75%,lzma,-3,1,10360607,0m12.254s
2,75%,xz,-9,16,8385876,0m33.933s
20,75%,lzma,-6,1,8627467,0m29.326s
21,75%,lzma,-6,16,8627467,0m29.355s
22,100%,xz,-9,32,8385876,0m34.017s
23,100%,xz,-9,16,8385876,0m33.983s
24,50%,lzma,-9,32,8384529,0m33.884s
25,50%,lzma,-3,32,10360607,0m12.370s
26,100%,xz,-3,1,10362252,0m12.425s
27,100%,lzma,-9,16,8384529,0m33.827s
28,100%,lzma,-3,1,10360607,0m12.320s
29,50%,lzma,-6,1,8627467,0m29.274s
3,100%,xz,-6,32,8712308,0m18.382s
4,50%,lzma,-3,1,10360607,0m12.372s
5,75%,xz,-3,1,10362252,0m12.481s
6,100%,lzma,-6,16,8627467,0m29.228s
7,75%,xz,-6,32,8712308,0m18.411s
8,50%,xz,-3,32,10432656,0m5.233s
9,75%,xz,-9,32,8385876,0m33.771s
