configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.268s
1,50%,xz,-3,1,3272440,0m2.248s
10,100%,xz,-9,1,2849908,0m5.548s
11,50%,lzma,-6,16,2849620,0m5.432s
12,75%,xz,-3,32,3272448,0m2.267s
13,50%,lzma,-3,16,3271884,0m2.214s
14,50%,lzma,-6,32,2849620,0m5.427s
15,50%,xz,-6,32,2850112,0m5.502s
16,75%,lzma,-3,16,3271884,0m2.233s
17,75%,lzma,-6,32,2849620,0m5.476s
18,100%,lzma,-6,1,2849620,0m5.472s
19,75%,lzma,-3,1,3271884,0m2.237s
2,75%,xz,-9,16,2849916,0m5.583s
20,75%,lzma,-6,1,2849620,0m5.479s
21,75%,lzma,-6,16,2849620,0m5.462s
22,100%,xz,-9,32,2849916,0m5.586s
23,100%,xz,-9,16,2849916,0m5.556s
24,50%,lzma,-9,32,2849422,0m5.572s
25,50%,lzma,-3,32,3271884,0m2.228s
26,100%,xz,-3,1,3272440,0m2.237s
27,100%,lzma,-9,16,2849422,0m5.504s
28,100%,lzma,-3,1,3271884,0m2.245s
29,50%,lzma,-6,1,2849620,0m5.447s
3,100%,xz,-6,32,2850112,0m5.502s
4,50%,lzma,-3,1,3271884,0m2.233s
5,75%,xz,-3,1,3272440,0m2.262s
6,100%,lzma,-6,16,2849620,0m5.489s
7,75%,xz,-6,32,2850112,0m5.513s
8,50%,xz,-3,32,3272448,0m2.267s
9,75%,xz,-9,32,2849916,0m5.565s
