configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.189s
1,50%,xz,-3,1,14777004,0m9.741s
10,100%,xz,-9,1,13374160,0m27.155s
11,50%,lzma,-6,16,13497551,0m23.982s
12,75%,xz,-3,32,14838428,0m3.178s
13,50%,lzma,-3,16,14775082,0m9.609s
14,50%,lzma,-6,32,13497551,0m23.984s
15,50%,xz,-6,32,13577880,0m12.858s
16,75%,lzma,-3,16,14775082,0m9.646s
17,75%,lzma,-6,32,13497551,0m23.964s
18,100%,lzma,-6,1,13497551,0m23.997s
19,75%,lzma,-3,1,14775082,0m9.628s
2,75%,xz,-9,16,13374168,0m27.173s
20,75%,lzma,-6,1,13497551,0m24.006s
21,75%,lzma,-6,16,13497551,0m23.964s
22,100%,xz,-9,32,13374168,0m27.102s
23,100%,xz,-9,16,13374168,0m27.227s
24,50%,lzma,-9,32,13365111,0m27.024s
25,50%,lzma,-3,32,14775082,0m9.589s
26,100%,xz,-3,1,14777004,0m9.782s
27,100%,lzma,-9,16,13365111,0m27.033s
28,100%,lzma,-3,1,14775082,0m9.639s
29,50%,lzma,-6,1,13497551,0m24.015s
3,100%,xz,-6,32,13577880,0m12.790s
4,50%,lzma,-3,1,14775082,0m9.656s
5,75%,xz,-3,1,14777004,0m9.676s
6,100%,lzma,-6,16,13497551,0m24.038s
7,75%,xz,-6,32,13577880,0m12.669s
8,50%,xz,-3,32,14838428,0m3.154s
9,75%,xz,-9,32,13374168,0m27.217s
