configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.015s
1,50%,xz,-3,1,4244480,0m3.069s
10,100%,xz,-9,1,3763616,0m8.407s
11,50%,lzma,-6,16,3786768,0m8.010s
12,75%,xz,-3,32,4248448,0m2.025s
13,50%,lzma,-3,16,4243773,0m3.017s
14,50%,lzma,-6,32,3786768,0m8.090s
15,50%,xz,-6,32,3787408,0m8.086s
16,75%,lzma,-3,16,4243773,0m3.008s
17,75%,lzma,-6,32,3786768,0m8.062s
18,100%,lzma,-6,1,3786768,0m7.979s
19,75%,lzma,-3,1,4243773,0m3.015s
2,75%,xz,-9,16,3763624,0m8.394s
20,75%,lzma,-6,1,3786768,0m8.003s
21,75%,lzma,-6,16,3786768,0m8.059s
22,100%,xz,-9,32,3763624,0m8.424s
23,100%,xz,-9,16,3763624,0m8.435s
24,50%,lzma,-9,32,3762987,0m8.359s
25,50%,lzma,-3,32,4243773,0m2.979s
26,100%,xz,-3,1,4244480,0m3.072s
27,100%,lzma,-9,16,3762987,0m8.338s
28,100%,lzma,-3,1,4243773,0m2.963s
29,50%,lzma,-6,1,3786768,0m8.011s
3,100%,xz,-6,32,3787408,0m8.105s
4,50%,lzma,-3,1,4243773,0m3.040s
5,75%,xz,-3,1,4244480,0m3.052s
6,100%,lzma,-6,16,3786768,0m8.013s
7,75%,xz,-6,32,3787408,0m8.113s
8,50%,xz,-3,32,4248448,0m2.014s
9,75%,xz,-9,32,3763624,0m8.418s
