configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515648,0m0.486s
1,50%,xz,-3,1,515648,0m0.489s
10,100%,xz,-9,1,453260,0m1.583s
11,50%,lzma,-6,16,453144,0m1.516s
12,75%,xz,-3,32,515648,0m0.462s
13,50%,lzma,-3,16,515524,0m0.444s
14,50%,lzma,-6,32,453144,0m1.483s
15,50%,xz,-6,32,453260,0m1.531s
16,75%,lzma,-3,16,515524,0m0.459s
17,75%,lzma,-6,32,453144,0m1.517s
18,100%,lzma,-6,1,453144,0m1.518s
19,75%,lzma,-3,1,515524,0m0.445s
2,75%,xz,-9,16,453260,0m1.582s
20,75%,lzma,-6,1,453144,0m1.488s
21,75%,lzma,-6,16,453144,0m1.488s
22,100%,xz,-9,32,453260,0m1.556s
23,100%,xz,-9,16,453260,0m1.553s
24,50%,lzma,-9,32,453144,0m1.533s
25,50%,lzma,-3,32,515524,0m0.460s
26,100%,xz,-3,1,515648,0m0.485s
27,100%,lzma,-9,16,453144,0m1.536s
28,100%,lzma,-3,1,515524,0m0.469s
29,50%,lzma,-6,1,453144,0m1.485s
3,100%,xz,-6,32,453260,0m1.504s
4,50%,lzma,-3,1,515524,0m0.445s
5,75%,xz,-3,1,515648,0m0.481s
6,100%,lzma,-6,16,453144,0m1.501s
7,75%,xz,-6,32,453260,0m1.524s
8,50%,xz,-3,32,515648,0m0.462s
9,75%,xz,-9,32,453260,0m1.561s
