configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2131652,0m2.606s
1,50%,xz,-3,1,2131652,0m2.629s
10,100%,xz,-9,1,1738884,0m11.878s
11,50%,lzma,-6,16,1778958,0m11.555s
12,75%,xz,-3,32,2131652,0m2.638s
13,50%,lzma,-3,16,2131278,0m2.530s
14,50%,lzma,-6,32,1778958,0m11.473s
15,50%,xz,-6,32,1779272,0m11.602s
16,75%,lzma,-3,16,2131278,0m2.511s
17,75%,lzma,-6,32,1778958,0m11.482s
18,100%,lzma,-6,1,1778958,0m11.450s
19,75%,lzma,-3,1,2131278,0m2.546s
2,75%,xz,-9,16,1738884,0m11.909s
20,75%,lzma,-6,1,1778958,0m11.466s
21,75%,lzma,-6,16,1778958,0m11.424s
22,100%,xz,-9,32,1738884,0m12.006s
23,100%,xz,-9,16,1738884,0m11.884s
24,50%,lzma,-9,32,1738572,0m11.840s
25,50%,lzma,-3,32,2131278,0m2.545s
26,100%,xz,-3,1,2131652,0m2.638s
27,100%,lzma,-9,16,1738572,0m11.798s
28,100%,lzma,-3,1,2131278,0m2.547s
29,50%,lzma,-6,1,1778958,0m11.447s
3,100%,xz,-6,32,1779272,0m11.574s
4,50%,lzma,-3,1,2131278,0m2.553s
5,75%,xz,-3,1,2131652,0m2.622s
6,100%,lzma,-6,16,1778958,0m11.497s
7,75%,xz,-6,32,1779272,0m11.579s
8,50%,xz,-3,32,2131652,0m2.688s
9,75%,xz,-9,32,1738884,0m11.895s
