configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4853736,0m2.914s
1,50%,xz,-3,1,4853736,0m2.910s
10,100%,xz,-9,1,4415072,0m3.758s
11,50%,lzma,-6,16,4414351,0m3.787s
12,75%,xz,-3,32,4853736,0m2.919s
13,50%,lzma,-3,16,4852943,0m2.915s
14,50%,lzma,-6,32,4414351,0m3.763s
15,50%,xz,-6,32,4415072,0m3.767s
16,75%,lzma,-3,16,4852943,0m2.919s
17,75%,lzma,-6,32,4414351,0m3.768s
18,100%,lzma,-6,1,4414351,0m3.736s
19,75%,lzma,-3,1,4852943,0m2.903s
2,75%,xz,-9,16,4415072,0m3.690s
20,75%,lzma,-6,1,4414351,0m3.946s
21,75%,lzma,-6,16,4414351,0m3.745s
22,100%,xz,-9,32,4415072,0m3.668s
23,100%,xz,-9,16,4415072,0m3.668s
24,50%,lzma,-9,32,4414351,0m3.695s
25,50%,lzma,-3,32,4852943,0m2.894s
26,100%,xz,-3,1,4853736,0m2.929s
27,100%,lzma,-9,16,4414351,0m3.643s
28,100%,lzma,-3,1,4852943,0m2.864s
29,50%,lzma,-6,1,4414351,0m3.715s
3,100%,xz,-6,32,4415072,0m3.763s
4,50%,lzma,-3,1,4852943,0m2.880s
5,75%,xz,-3,1,4853736,0m2.911s
6,100%,lzma,-6,16,4414351,0m3.718s
7,75%,xz,-6,32,4415072,0m3.763s
8,50%,xz,-3,32,4853736,0m2.875s
9,75%,xz,-9,32,4415072,0m3.686s
