configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.718s
1,50%,xz,-3,1,10362252,0m12.705s
10,100%,xz,-9,1,8385868,0m36.016s
11,50%,lzma,-6,16,8627467,0m31.429s
12,75%,xz,-3,32,10362252,0m12.829s
13,50%,lzma,-3,16,10360607,0m12.762s
14,50%,lzma,-6,32,8627467,0m31.446s
15,50%,xz,-6,32,8628848,0m31.351s
16,75%,lzma,-3,16,10360607,0m12.843s
17,75%,lzma,-6,32,8627467,0m31.221s
18,100%,lzma,-6,1,8627467,0m31.199s
19,75%,lzma,-3,1,10360607,0m12.791s
2,75%,xz,-9,16,8385868,0m36.215s
20,75%,lzma,-6,1,8627467,0m31.258s
21,75%,lzma,-6,16,8627467,0m31.188s
22,100%,xz,-9,32,8385868,0m36.324s
23,100%,xz,-9,16,8385868,0m36.347s
24,50%,lzma,-9,32,8384529,0m35.837s
25,50%,lzma,-3,32,10360607,0m12.797s
26,100%,xz,-3,1,10362252,0m12.771s
27,100%,lzma,-9,16,8384529,0m35.869s
28,100%,lzma,-3,1,10360607,0m12.730s
29,50%,lzma,-6,1,8627467,0m31.187s
3,100%,xz,-6,32,8628848,0m31.282s
4,50%,lzma,-3,1,10360607,0m12.724s
5,75%,xz,-3,1,10362252,0m12.858s
6,100%,lzma,-6,16,8627467,0m31.235s
7,75%,xz,-6,32,8628848,0m31.215s
8,50%,xz,-3,32,10362252,0m12.764s
9,75%,xz,-9,32,8385868,0m36.310s
