configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.258s
1,50%,xz,-3,1,14777004,0m10.010s
10,100%,xz,-9,1,13374160,0m28.695s
11,50%,lzma,-6,16,13497551,0m25.281s
12,75%,xz,-3,32,14838428,0m3.239s
13,50%,lzma,-3,16,14775082,0m9.893s
14,50%,lzma,-6,32,13497551,0m25.356s
15,50%,xz,-6,32,13577880,0m13.552s
16,75%,lzma,-3,16,14775082,0m9.876s
17,75%,lzma,-6,32,13497551,0m25.305s
18,100%,lzma,-6,1,13497551,0m25.310s
19,75%,lzma,-3,1,14775082,0m9.886s
2,75%,xz,-9,16,13374168,0m28.594s
20,75%,lzma,-6,1,13497551,0m25.175s
21,75%,lzma,-6,16,13497551,0m25.381s
22,100%,xz,-9,32,13374168,0m28.611s
23,100%,xz,-9,16,13374168,0m28.567s
24,50%,lzma,-9,32,13365111,0m28.461s
25,50%,lzma,-3,32,14775082,0m9.910s
26,100%,xz,-3,1,14777004,0m9.916s
27,100%,lzma,-9,16,13365111,0m28.435s
28,100%,lzma,-3,1,14775082,0m9.899s
29,50%,lzma,-6,1,13497551,0m25.366s
3,100%,xz,-6,32,13577880,0m13.538s
4,50%,lzma,-3,1,14775082,0m9.884s
5,75%,xz,-3,1,14777004,0m9.990s
6,100%,lzma,-6,16,13497551,0m25.321s
7,75%,xz,-6,32,13577880,0m13.512s
8,50%,xz,-3,32,14838428,0m3.230s
9,75%,xz,-9,32,13374168,0m28.572s
