configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.078s
1,50%,xz,-3,1,4244480,0m3.112s
10,100%,xz,-9,1,3763616,0m8.853s
11,50%,lzma,-6,16,3786768,0m8.465s
12,75%,xz,-3,32,4248448,0m2.095s
13,50%,lzma,-3,16,4243773,0m3.093s
14,50%,lzma,-6,32,3786768,0m8.553s
15,50%,xz,-6,32,3787408,0m8.529s
16,75%,lzma,-3,16,4243773,0m3.096s
17,75%,lzma,-6,32,3786768,0m8.521s
18,100%,lzma,-6,1,3786768,0m8.518s
19,75%,lzma,-3,1,4243773,0m3.081s
2,75%,xz,-9,16,3763624,0m8.866s
20,75%,lzma,-6,1,3786768,0m8.509s
21,75%,lzma,-6,16,3786768,0m8.493s
22,100%,xz,-9,32,3763624,0m8.888s
23,100%,xz,-9,16,3763624,0m8.897s
24,50%,lzma,-9,32,3762987,0m8.849s
25,50%,lzma,-3,32,4243773,0m3.088s
26,100%,xz,-3,1,4244480,0m3.152s
27,100%,lzma,-9,16,3762987,0m8.825s
28,100%,lzma,-3,1,4243773,0m3.118s
29,50%,lzma,-6,1,3786768,0m8.614s
3,100%,xz,-6,32,3787408,0m8.544s
4,50%,lzma,-3,1,4243773,0m3.093s
5,75%,xz,-3,1,4244480,0m3.140s
6,100%,lzma,-6,16,3786768,0m8.501s
7,75%,xz,-6,32,3787408,0m8.530s
8,50%,xz,-3,32,4248448,0m2.077s
9,75%,xz,-9,32,3763624,0m8.884s
