configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.338s
1,50%,xz,-3,1,3272440,0m2.317s
10,100%,xz,-9,1,2849908,0m5.910s
11,50%,lzma,-6,16,2849620,0m5.786s
12,75%,xz,-3,32,3272448,0m2.313s
13,50%,lzma,-3,16,3271884,0m2.306s
14,50%,lzma,-6,32,2849620,0m5.777s
15,50%,xz,-6,32,2850112,0m5.793s
16,75%,lzma,-3,16,3271884,0m2.341s
17,75%,lzma,-6,32,2849620,0m5.793s
18,100%,lzma,-6,1,2849620,0m5.773s
19,75%,lzma,-3,1,3271884,0m2.347s
2,75%,xz,-9,16,2849916,0m5.919s
20,75%,lzma,-6,1,2849620,0m5.838s
21,75%,lzma,-6,16,2849620,0m5.785s
22,100%,xz,-9,32,2849916,0m5.890s
23,100%,xz,-9,16,2849916,0m5.856s
24,50%,lzma,-9,32,2849422,0m5.842s
25,50%,lzma,-3,32,3271884,0m2.265s
26,100%,xz,-3,1,3272440,0m2.318s
27,100%,lzma,-9,16,2849422,0m5.870s
28,100%,lzma,-3,1,3271884,0m2.260s
29,50%,lzma,-6,1,2849620,0m5.805s
3,100%,xz,-6,32,2850112,0m5.787s
4,50%,lzma,-3,1,3271884,0m2.312s
5,75%,xz,-3,1,3272440,0m2.309s
6,100%,lzma,-6,16,2849620,0m5.763s
7,75%,xz,-6,32,2850112,0m5.843s
8,50%,xz,-3,32,3272448,0m2.340s
9,75%,xz,-9,32,2849916,0m5.879s
