configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.713s
1,50%,xz,-3,1,3001844,0m2.742s
10,100%,xz,-9,1,2750272,0m5.468s
11,50%,lzma,-6,16,2749760,0m5.402s
12,75%,xz,-3,32,3001852,0m2.734s
13,50%,lzma,-3,16,3001334,0m2.686s
14,50%,lzma,-6,32,2749760,0m5.395s
15,50%,xz,-6,32,2750236,0m5.416s
16,75%,lzma,-3,16,3001334,0m2.646s
17,75%,lzma,-6,32,2749760,0m5.375s
18,100%,lzma,-6,1,2749760,0m5.400s
19,75%,lzma,-3,1,3001334,0m2.686s
2,75%,xz,-9,16,2750280,0m5.541s
20,75%,lzma,-6,1,2749760,0m5.477s
21,75%,lzma,-6,16,2749760,0m5.426s
22,100%,xz,-9,32,2750280,0m5.511s
23,100%,xz,-9,16,2750280,0m5.538s
24,50%,lzma,-9,32,2749803,0m5.473s
25,50%,lzma,-3,32,3001334,0m2.690s
26,100%,xz,-3,1,3001844,0m2.717s
27,100%,lzma,-9,16,2749803,0m5.482s
28,100%,lzma,-3,1,3001334,0m2.710s
29,50%,lzma,-6,1,2749760,0m5.400s
3,100%,xz,-6,32,2750236,0m5.388s
4,50%,lzma,-3,1,3001334,0m2.650s
5,75%,xz,-3,1,3001844,0m2.701s
6,100%,lzma,-6,16,2749760,0m5.385s
7,75%,xz,-6,32,2750236,0m5.393s
8,50%,xz,-3,32,3001852,0m2.716s
9,75%,xz,-9,32,2750280,0m5.512s
