configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382420,0m4.113s
1,50%,xz,-3,1,3382412,0m4.069s
10,100%,xz,-9,1,2830604,0m8.522s
11,50%,lzma,-6,16,2831189,0m8.478s
12,75%,xz,-3,32,3382420,0m4.074s
13,50%,lzma,-3,16,3381840,0m4.029s
14,50%,lzma,-6,32,2831189,0m8.326s
15,50%,xz,-6,32,2831684,0m8.368s
16,75%,lzma,-3,16,3381840,0m4.047s
17,75%,lzma,-6,32,2831189,0m8.286s
18,100%,lzma,-6,1,2831189,0m8.332s
19,75%,lzma,-3,1,3381840,0m4.054s
2,75%,xz,-9,16,2830612,0m8.458s
20,75%,lzma,-6,1,2831189,0m8.309s
21,75%,lzma,-6,16,2831189,0m8.272s
22,100%,xz,-9,32,2830612,0m8.476s
23,100%,xz,-9,16,2830612,0m8.459s
24,50%,lzma,-9,32,2830116,0m8.384s
25,50%,lzma,-3,32,3381840,0m4.070s
26,100%,xz,-3,1,3382412,0m4.066s
27,100%,lzma,-9,16,2830116,0m8.429s
28,100%,lzma,-3,1,3381840,0m4.080s
29,50%,lzma,-6,1,2831189,0m8.341s
3,100%,xz,-6,32,2831684,0m8.298s
4,50%,lzma,-3,1,3381840,0m4.037s
5,75%,xz,-3,1,3382412,0m4.068s
6,100%,lzma,-6,16,2831189,0m8.287s
7,75%,xz,-6,32,2831684,0m8.300s
8,50%,xz,-3,32,3382420,0m4.095s
9,75%,xz,-9,32,2830612,0m8.492s
