configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.683s
1,50%,xz,-3,1,3001844,0m2.677s
10,100%,xz,-9,1,2750272,0m5.586s
11,50%,lzma,-6,16,2749760,0m5.465s
12,75%,xz,-3,32,3001852,0m2.683s
13,50%,lzma,-3,16,3001334,0m2.687s
14,50%,lzma,-6,32,2749760,0m5.470s
15,50%,xz,-6,32,2750236,0m5.471s
16,75%,lzma,-3,16,3001334,0m2.684s
17,75%,lzma,-6,32,2749760,0m5.472s
18,100%,lzma,-6,1,2749760,0m5.485s
19,75%,lzma,-3,1,3001334,0m2.673s
2,75%,xz,-9,16,2750280,0m5.570s
20,75%,lzma,-6,1,2749760,0m5.473s
21,75%,lzma,-6,16,2749760,0m5.500s
22,100%,xz,-9,32,2750280,0m5.575s
23,100%,xz,-9,16,2750280,0m5.598s
24,50%,lzma,-9,32,2749803,0m5.613s
25,50%,lzma,-3,32,3001334,0m2.654s
26,100%,xz,-3,1,3001844,0m2.713s
27,100%,lzma,-9,16,2749803,0m5.551s
28,100%,lzma,-3,1,3001334,0m2.698s
29,50%,lzma,-6,1,2749760,0m5.489s
3,100%,xz,-6,32,2750236,0m5.420s
4,50%,lzma,-3,1,3001334,0m2.683s
5,75%,xz,-3,1,3001844,0m2.691s
6,100%,lzma,-6,16,2749760,0m5.455s
7,75%,xz,-6,32,2750236,0m5.454s
8,50%,xz,-3,32,3001852,0m2.715s
9,75%,xz,-9,32,2750280,0m5.585s
