configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.317s
1,50%,xz,-3,1,3272440,0m2.277s
10,100%,xz,-9,1,2849908,0m5.905s
11,50%,lzma,-6,16,2849620,0m5.851s
12,75%,xz,-3,32,3272448,0m2.315s
13,50%,lzma,-3,16,3271884,0m2.312s
14,50%,lzma,-6,32,2849620,0m5.859s
15,50%,xz,-6,32,2850112,0m5.876s
16,75%,lzma,-3,16,3271884,0m2.259s
17,75%,lzma,-6,32,2849620,0m5.849s
18,100%,lzma,-6,1,2849620,0m5.835s
19,75%,lzma,-3,1,3271884,0m2.287s
2,75%,xz,-9,16,2849916,0m5.899s
20,75%,lzma,-6,1,2849620,0m5.832s
21,75%,lzma,-6,16,2849620,0m5.851s
22,100%,xz,-9,32,2849916,0m5.914s
23,100%,xz,-9,16,2849916,0m5.903s
24,50%,lzma,-9,32,2849422,0m5.914s
25,50%,lzma,-3,32,3271884,0m2.280s
26,100%,xz,-3,1,3272440,0m2.341s
27,100%,lzma,-9,16,2849422,0m5.962s
28,100%,lzma,-3,1,3271884,0m2.262s
29,50%,lzma,-6,1,2849620,0m5.829s
3,100%,xz,-6,32,2850112,0m5.854s
4,50%,lzma,-3,1,3271884,0m2.289s
5,75%,xz,-3,1,3272440,0m2.292s
6,100%,lzma,-6,16,2849620,0m5.851s
7,75%,xz,-6,32,2850112,0m5.840s
8,50%,xz,-3,32,3272448,0m2.327s
9,75%,xz,-9,32,2849916,0m5.901s
