configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2149748,0m1.267s
1,50%,xz,-3,1,2131652,0m2.549s
10,100%,xz,-9,1,1738884,0m11.905s
11,50%,lzma,-6,16,1778958,0m11.852s
12,75%,xz,-3,32,2149748,0m1.262s
13,50%,lzma,-3,16,2131278,0m2.514s
14,50%,lzma,-6,32,1778958,0m11.850s
15,50%,xz,-6,32,1797072,0m8.842s
16,75%,lzma,-3,16,2131278,0m2.565s
17,75%,lzma,-6,32,1778958,0m11.858s
18,100%,lzma,-6,1,1778958,0m11.891s
19,75%,lzma,-3,1,2131278,0m2.519s
2,75%,xz,-9,16,1738892,0m11.906s
20,75%,lzma,-6,1,1778958,0m11.880s
21,75%,lzma,-6,16,1778958,0m11.854s
22,100%,xz,-9,32,1738892,0m11.841s
23,100%,xz,-9,16,1738892,0m11.825s
24,50%,lzma,-9,32,1738572,0m11.861s
25,50%,lzma,-3,32,2131278,0m2.523s
26,100%,xz,-3,1,2131652,0m2.573s
27,100%,lzma,-9,16,1738572,0m11.865s
28,100%,lzma,-3,1,2131278,0m2.572s
29,50%,lzma,-6,1,1778958,0m11.815s
3,100%,xz,-6,32,1797072,0m8.794s
4,50%,lzma,-3,1,2131278,0m2.513s
5,75%,xz,-3,1,2131652,0m2.567s
6,100%,lzma,-6,16,1778958,0m11.839s
7,75%,xz,-6,32,1797072,0m8.855s
8,50%,xz,-3,32,2149748,0m1.288s
9,75%,xz,-9,32,1738892,0m11.816s
