configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382420,0m4.079s
1,50%,xz,-3,1,3382412,0m4.053s
10,100%,xz,-9,1,2830604,0m8.554s
11,50%,lzma,-6,16,2831189,0m8.473s
12,75%,xz,-3,32,3382420,0m4.067s
13,50%,lzma,-3,16,3381840,0m4.073s
14,50%,lzma,-6,32,2831189,0m8.422s
15,50%,xz,-6,32,2831684,0m8.416s
16,75%,lzma,-3,16,3381840,0m4.014s
17,75%,lzma,-6,32,2831189,0m8.397s
18,100%,lzma,-6,1,2831189,0m8.441s
19,75%,lzma,-3,1,3381840,0m4.008s
2,75%,xz,-9,16,2830612,0m8.564s
20,75%,lzma,-6,1,2831189,0m8.475s
21,75%,lzma,-6,16,2831189,0m8.407s
22,100%,xz,-9,32,2830612,0m8.567s
23,100%,xz,-9,16,2830612,0m8.547s
24,50%,lzma,-9,32,2830116,0m8.561s
25,50%,lzma,-3,32,3381840,0m4.073s
26,100%,xz,-3,1,3382412,0m4.055s
27,100%,lzma,-9,16,2830116,0m8.576s
28,100%,lzma,-3,1,3381840,0m4.029s
29,50%,lzma,-6,1,2831189,0m8.445s
3,100%,xz,-6,32,2831684,0m8.495s
4,50%,lzma,-3,1,3381840,0m4.037s
5,75%,xz,-3,1,3382412,0m4.057s
6,100%,lzma,-6,16,2831189,0m8.463s
7,75%,xz,-6,32,2831684,0m8.437s
8,50%,xz,-3,32,3382420,0m4.076s
9,75%,xz,-9,32,2830612,0m8.579s
