configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.900s
1,50%,xz,-3,1,10362252,0m12.844s
10,100%,xz,-9,1,8385868,0m35.987s
11,50%,lzma,-6,16,8627467,0m31.442s
12,75%,xz,-3,32,10362252,0m12.751s
13,50%,lzma,-3,16,10360607,0m12.590s
14,50%,lzma,-6,32,8627467,0m31.261s
15,50%,xz,-6,32,8628848,0m31.291s
16,75%,lzma,-3,16,10360607,0m12.755s
17,75%,lzma,-6,32,8627467,0m31.203s
18,100%,lzma,-6,1,8627467,0m31.186s
19,75%,lzma,-3,1,10360607,0m12.729s
2,75%,xz,-9,16,8385868,0m36.101s
20,75%,lzma,-6,1,8627467,0m31.302s
21,75%,lzma,-6,16,8627467,0m31.243s
22,100%,xz,-9,32,8385868,0m35.919s
23,100%,xz,-9,16,8385868,0m35.822s
24,50%,lzma,-9,32,8384529,0m35.965s
25,50%,lzma,-3,32,10360607,0m12.552s
26,100%,xz,-3,1,10362252,0m12.766s
27,100%,lzma,-9,16,8384529,0m35.945s
28,100%,lzma,-3,1,10360607,0m12.799s
29,50%,lzma,-6,1,8627467,0m31.213s
3,100%,xz,-6,32,8628848,0m31.286s
4,50%,lzma,-3,1,10360607,0m12.734s
5,75%,xz,-3,1,10362252,0m12.722s
6,100%,lzma,-6,16,8627467,0m31.517s
7,75%,xz,-6,32,8628848,0m31.445s
8,50%,xz,-3,32,10362252,0m12.842s
9,75%,xz,-9,32,8385868,0m36.488s
