configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382412,0m4.131s
1,50%,xz,-3,1,3382412,0m4.082s
10,100%,xz,-9,1,2830604,0m8.478s
11,50%,lzma,-6,16,2831189,0m8.308s
12,75%,xz,-3,32,3382412,0m4.098s
13,50%,lzma,-3,16,3381840,0m4.021s
14,50%,lzma,-6,32,2831189,0m8.260s
15,50%,xz,-6,32,2831676,0m8.304s
16,75%,lzma,-3,16,3381840,0m4.117s
17,75%,lzma,-6,32,2831189,0m8.309s
18,100%,lzma,-6,1,2831189,0m8.308s
19,75%,lzma,-3,1,3381840,0m4.102s
2,75%,xz,-9,16,2830604,0m8.451s
20,75%,lzma,-6,1,2831189,0m8.280s
21,75%,lzma,-6,16,2831189,0m8.311s
22,100%,xz,-9,32,2830604,0m8.472s
23,100%,xz,-9,16,2830604,0m8.456s
24,50%,lzma,-9,32,2830116,0m8.420s
25,50%,lzma,-3,32,3381840,0m4.058s
26,100%,xz,-3,1,3382412,0m4.103s
27,100%,lzma,-9,16,2830116,0m8.422s
28,100%,lzma,-3,1,3381840,0m4.035s
29,50%,lzma,-6,1,2831189,0m8.299s
3,100%,xz,-6,32,2831676,0m8.307s
4,50%,lzma,-3,1,3381840,0m4.045s
5,75%,xz,-3,1,3382412,0m4.147s
6,100%,lzma,-6,16,2831189,0m8.274s
7,75%,xz,-6,32,2831676,0m8.317s
8,50%,xz,-3,32,3382412,0m4.089s
9,75%,xz,-9,32,2830604,0m8.410s
