configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2131652,0m2.622s
1,50%,xz,-3,1,2131652,0m2.616s
10,100%,xz,-9,1,1738884,0m11.937s
11,50%,lzma,-6,16,1778958,0m11.466s
12,75%,xz,-3,32,2131652,0m2.627s
13,50%,lzma,-3,16,2131278,0m2.578s
14,50%,lzma,-6,32,1778958,0m11.413s
15,50%,xz,-6,32,1779272,0m11.636s
16,75%,lzma,-3,16,2131278,0m2.523s
17,75%,lzma,-6,32,1778958,0m11.496s
18,100%,lzma,-6,1,1778958,0m11.475s
19,75%,lzma,-3,1,2131278,0m2.525s
2,75%,xz,-9,16,1738884,0m11.884s
20,75%,lzma,-6,1,1778958,0m11.481s
21,75%,lzma,-6,16,1778958,0m11.479s
22,100%,xz,-9,32,1738884,0m11.895s
23,100%,xz,-9,16,1738884,0m11.930s
24,50%,lzma,-9,32,1738572,0m11.759s
25,50%,lzma,-3,32,2131278,0m2.558s
26,100%,xz,-3,1,2131652,0m2.618s
27,100%,lzma,-9,16,1738572,0m11.815s
28,100%,lzma,-3,1,2131278,0m2.550s
29,50%,lzma,-6,1,1778958,0m11.448s
3,100%,xz,-6,32,1779272,0m11.557s
4,50%,lzma,-3,1,2131278,0m2.528s
5,75%,xz,-3,1,2131652,0m2.604s
6,100%,lzma,-6,16,1778958,0m11.461s
7,75%,xz,-6,32,1779272,0m11.590s
8,50%,xz,-3,32,2131652,0m2.658s
9,75%,xz,-9,32,1738884,0m11.934s
