configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677976,0m1.722s
1,50%,xz,-3,1,1677976,0m1.720s
10,100%,xz,-9,1,1317152,0m5.260s
11,50%,lzma,-6,16,1316901,0m5.212s
12,75%,xz,-3,32,1677976,0m1.762s
13,50%,lzma,-3,16,1677670,0m1.754s
14,50%,lzma,-6,32,1316901,0m5.195s
15,50%,xz,-6,32,1317152,0m5.223s
16,75%,lzma,-3,16,1677670,0m1.743s
17,75%,lzma,-6,32,1316901,0m5.204s
18,100%,lzma,-6,1,1316901,0m5.193s
19,75%,lzma,-3,1,1677670,0m1.768s
2,75%,xz,-9,16,1317152,0m5.254s
20,75%,lzma,-6,1,1316901,0m5.207s
21,75%,lzma,-6,16,1316901,0m5.191s
22,100%,xz,-9,32,1317152,0m5.275s
23,100%,xz,-9,16,1317152,0m5.243s
24,50%,lzma,-9,32,1316901,0m5.237s
25,50%,lzma,-3,32,1677670,0m1.735s
26,100%,xz,-3,1,1677976,0m1.741s
27,100%,lzma,-9,16,1316901,0m5.312s
28,100%,lzma,-3,1,1677670,0m1.754s
29,50%,lzma,-6,1,1316901,0m5.208s
3,100%,xz,-6,32,1317152,0m5.221s
4,50%,lzma,-3,1,1677670,0m1.723s
5,75%,xz,-3,1,1677976,0m1.731s
6,100%,lzma,-6,16,1316901,0m5.180s
7,75%,xz,-6,32,1317152,0m5.198s
8,50%,xz,-3,32,1677976,0m1.733s
9,75%,xz,-9,32,1317152,0m5.259s
