configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.676s
1,50%,xz,-3,1,10362252,0m12.675s
10,100%,xz,-9,1,8385868,0m36.792s
11,50%,lzma,-6,16,8627467,0m32.135s
12,75%,xz,-3,32,10362252,0m12.789s
13,50%,lzma,-3,16,10360607,0m12.731s
14,50%,lzma,-6,32,8627467,0m32.207s
15,50%,xz,-6,32,8628848,0m32.243s
16,75%,lzma,-3,16,10360607,0m12.752s
17,75%,lzma,-6,32,8627467,0m32.212s
18,100%,lzma,-6,1,8627467,0m32.191s
19,75%,lzma,-3,1,10360607,0m12.608s
2,75%,xz,-9,16,8385868,0m36.730s
20,75%,lzma,-6,1,8627467,0m32.226s
21,75%,lzma,-6,16,8627467,0m32.130s
22,100%,xz,-9,32,8385868,0m36.935s
23,100%,xz,-9,16,8385868,0m36.765s
24,50%,lzma,-9,32,8384529,0m36.656s
25,50%,lzma,-3,32,10360607,0m12.666s
26,100%,xz,-3,1,10362252,0m12.532s
27,100%,lzma,-9,16,8384529,0m36.597s
28,100%,lzma,-3,1,10360607,0m12.692s
29,50%,lzma,-6,1,8627467,0m32.332s
3,100%,xz,-6,32,8628848,0m32.195s
4,50%,lzma,-3,1,10360607,0m12.682s
5,75%,xz,-3,1,10362252,0m12.687s
6,100%,lzma,-6,16,8627467,0m32.236s
7,75%,xz,-6,32,8628848,0m32.250s
8,50%,xz,-3,32,10362252,0m12.516s
9,75%,xz,-9,32,8385868,0m36.862s
