configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382412,0m4.082s
1,50%,xz,-3,1,3382412,0m4.093s
10,100%,xz,-9,1,2830604,0m8.608s
11,50%,lzma,-6,16,2831189,0m8.549s
12,75%,xz,-3,32,3382412,0m4.089s
13,50%,lzma,-3,16,3381840,0m4.080s
14,50%,lzma,-6,32,2831189,0m8.513s
15,50%,xz,-6,32,2831676,0m8.551s
16,75%,lzma,-3,16,3381840,0m4.103s
17,75%,lzma,-6,32,2831189,0m8.451s
18,100%,lzma,-6,1,2831189,0m8.474s
19,75%,lzma,-3,1,3381840,0m4.070s
2,75%,xz,-9,16,2830604,0m8.628s
20,75%,lzma,-6,1,2831189,0m8.466s
21,75%,lzma,-6,16,2831189,0m8.477s
22,100%,xz,-9,32,2830604,0m8.614s
23,100%,xz,-9,16,2830604,0m8.687s
24,50%,lzma,-9,32,2830116,0m8.633s
25,50%,lzma,-3,32,3381840,0m4.035s
26,100%,xz,-3,1,3382412,0m4.070s
27,100%,lzma,-9,16,2830116,0m8.647s
28,100%,lzma,-3,1,3381840,0m4.083s
29,50%,lzma,-6,1,2831189,0m8.522s
3,100%,xz,-6,32,2831676,0m8.487s
4,50%,lzma,-3,1,3381840,0m4.109s
5,75%,xz,-3,1,3382412,0m4.081s
6,100%,lzma,-6,16,2831189,0m8.514s
7,75%,xz,-6,32,2831676,0m8.463s
8,50%,xz,-3,32,3382412,0m4.055s
9,75%,xz,-9,32,2830604,0m8.665s
