configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515648,0m0.475s
1,50%,xz,-3,1,515648,0m0.467s
10,100%,xz,-9,1,453260,0m1.560s
11,50%,lzma,-6,16,453144,0m1.525s
12,75%,xz,-3,32,515648,0m0.448s
13,50%,lzma,-3,16,515524,0m0.457s
14,50%,lzma,-6,32,453144,0m1.534s
15,50%,xz,-6,32,453260,0m1.546s
16,75%,lzma,-3,16,515524,0m0.444s
17,75%,lzma,-6,32,453144,0m1.538s
18,100%,lzma,-6,1,453144,0m1.513s
19,75%,lzma,-3,1,515524,0m0.442s
2,75%,xz,-9,16,453260,0m1.592s
20,75%,lzma,-6,1,453144,0m1.504s
21,75%,lzma,-6,16,453144,0m1.531s
22,100%,xz,-9,32,453260,0m1.565s
23,100%,xz,-9,16,453260,0m1.562s
24,50%,lzma,-9,32,453144,0m1.588s
25,50%,lzma,-3,32,515524,0m0.466s
26,100%,xz,-3,1,515648,0m0.472s
27,100%,lzma,-9,16,453144,0m1.553s
28,100%,lzma,-3,1,515524,0m0.440s
29,50%,lzma,-6,1,453144,0m1.544s
3,100%,xz,-6,32,453260,0m1.545s
4,50%,lzma,-3,1,515524,0m0.442s
5,75%,xz,-3,1,515648,0m0.446s
6,100%,lzma,-6,16,453144,0m1.537s
7,75%,xz,-6,32,453260,0m1.509s
8,50%,xz,-3,32,515648,0m0.473s
9,75%,xz,-9,32,453260,0m1.560s
