configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2131652,0m2.542s
1,50%,xz,-3,1,2131652,0m2.540s
10,100%,xz,-9,1,1738884,0m11.944s
11,50%,lzma,-6,16,1778958,0m12.096s
12,75%,xz,-3,32,2131652,0m2.569s
13,50%,lzma,-3,16,2131278,0m2.579s
14,50%,lzma,-6,32,1778958,0m11.960s
15,50%,xz,-6,32,1779272,0m11.972s
16,75%,lzma,-3,16,2131278,0m2.543s
17,75%,lzma,-6,32,1778958,0m11.959s
18,100%,lzma,-6,1,1778958,0m11.960s
19,75%,lzma,-3,1,2131278,0m2.519s
2,75%,xz,-9,16,1738884,0m11.982s
20,75%,lzma,-6,1,1778958,0m11.872s
21,75%,lzma,-6,16,1778958,0m11.929s
22,100%,xz,-9,32,1738884,0m11.960s
23,100%,xz,-9,16,1738884,0m11.900s
24,50%,lzma,-9,32,1738572,0m11.929s
25,50%,lzma,-3,32,2131278,0m2.548s
26,100%,xz,-3,1,2131652,0m2.558s
27,100%,lzma,-9,16,1738572,0m12.120s
28,100%,lzma,-3,1,2131278,0m2.541s
29,50%,lzma,-6,1,1778958,0m12.068s
3,100%,xz,-6,32,1779272,0m12.036s
4,50%,lzma,-3,1,2131278,0m2.544s
5,75%,xz,-3,1,2131652,0m2.557s
6,100%,lzma,-6,16,1778958,0m11.954s
7,75%,xz,-6,32,1779272,0m11.978s
8,50%,xz,-3,32,2131652,0m2.563s
9,75%,xz,-9,32,1738884,0m11.942s
