configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272440,0m2.291s
1,50%,xz,-3,1,3272440,0m2.277s
10,100%,xz,-9,1,2849908,0m5.978s
11,50%,lzma,-6,16,2849620,0m5.930s
12,75%,xz,-3,32,3272440,0m2.311s
13,50%,lzma,-3,16,3271884,0m2.258s
14,50%,lzma,-6,32,2849620,0m5.976s
15,50%,xz,-6,32,2850104,0m5.927s
16,75%,lzma,-3,16,3271884,0m2.270s
17,75%,lzma,-6,32,2849620,0m5.934s
18,100%,lzma,-6,1,2849620,0m5.954s
19,75%,lzma,-3,1,3271884,0m2.305s
2,75%,xz,-9,16,2849908,0m5.940s
20,75%,lzma,-6,1,2849620,0m5.924s
21,75%,lzma,-6,16,2849620,0m5.921s
22,100%,xz,-9,32,2849908,0m5.929s
23,100%,xz,-9,16,2849908,0m5.964s
24,50%,lzma,-9,32,2849422,0m5.969s
25,50%,lzma,-3,32,3271884,0m2.307s
26,100%,xz,-3,1,3272440,0m2.283s
27,100%,lzma,-9,16,2849422,0m5.979s
28,100%,lzma,-3,1,3271884,0m2.307s
29,50%,lzma,-6,1,2849620,0m5.888s
3,100%,xz,-6,32,2850104,0m5.974s
4,50%,lzma,-3,1,3271884,0m2.335s
5,75%,xz,-3,1,3272440,0m2.288s
6,100%,lzma,-6,16,2849620,0m5.929s
7,75%,xz,-6,32,2850104,0m5.910s
8,50%,xz,-3,32,3272440,0m2.282s
9,75%,xz,-9,32,2849908,0m5.986s
