configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001844,0m2.668s
1,50%,xz,-3,1,3001844,0m2.660s
10,100%,xz,-9,1,2750272,0m5.560s
11,50%,lzma,-6,16,2749760,0m5.502s
12,75%,xz,-3,32,3001844,0m2.657s
13,50%,lzma,-3,16,3001334,0m2.677s
14,50%,lzma,-6,32,2749760,0m5.433s
15,50%,xz,-6,32,2750228,0m5.481s
16,75%,lzma,-3,16,3001334,0m2.665s
17,75%,lzma,-6,32,2749760,0m5.464s
18,100%,lzma,-6,1,2749760,0m5.429s
19,75%,lzma,-3,1,3001334,0m2.686s
2,75%,xz,-9,16,2750272,0m5.579s
20,75%,lzma,-6,1,2749760,0m5.450s
21,75%,lzma,-6,16,2749760,0m5.496s
22,100%,xz,-9,32,2750272,0m5.560s
23,100%,xz,-9,16,2750272,0m5.571s
24,50%,lzma,-9,32,2749803,0m5.590s
25,50%,lzma,-3,32,3001334,0m2.659s
26,100%,xz,-3,1,3001844,0m2.699s
27,100%,lzma,-9,16,2749803,0m5.625s
28,100%,lzma,-3,1,3001334,0m2.710s
29,50%,lzma,-6,1,2749760,0m5.454s
3,100%,xz,-6,32,2750228,0m5.489s
4,50%,lzma,-3,1,3001334,0m2.682s
5,75%,xz,-3,1,3001844,0m2.694s
6,100%,lzma,-6,16,2749760,0m5.505s
7,75%,xz,-6,32,2750228,0m5.498s
8,50%,xz,-3,32,3001844,0m2.710s
9,75%,xz,-9,32,2750272,0m5.604s
