configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382412,0m3.994s
1,50%,xz,-3,1,3382412,0m4.017s
10,100%,xz,-9,1,2830604,0m8.139s
11,50%,lzma,-6,16,2831189,0m7.935s
12,75%,xz,-3,32,3382412,0m3.996s
13,50%,lzma,-3,16,3381840,0m4.029s
14,50%,lzma,-6,32,2831189,0m7.971s
15,50%,xz,-6,32,2831676,0m7.950s
16,75%,lzma,-3,16,3381840,0m4.003s
17,75%,lzma,-6,32,2831189,0m7.968s
18,100%,lzma,-6,1,2831189,0m7.957s
19,75%,lzma,-3,1,3381840,0m4.044s
2,75%,xz,-9,16,2830604,0m8.080s
20,75%,lzma,-6,1,2831189,0m8.021s
21,75%,lzma,-6,16,2831189,0m8.254s
22,100%,xz,-9,32,2830604,0m8.173s
23,100%,xz,-9,16,2830604,0m8.112s
24,50%,lzma,-9,32,2830116,0m8.129s
25,50%,lzma,-3,32,3381840,0m3.985s
26,100%,xz,-3,1,3382412,0m4.022s
27,100%,lzma,-9,16,2830116,0m8.132s
28,100%,lzma,-3,1,3381840,0m4.011s
29,50%,lzma,-6,1,2831189,0m8.057s
3,100%,xz,-6,32,2831676,0m8.011s
4,50%,lzma,-3,1,3381840,0m4.053s
5,75%,xz,-3,1,3382412,0m4.010s
6,100%,lzma,-6,16,2831189,0m7.989s
7,75%,xz,-6,32,2831676,0m7.952s
8,50%,xz,-3,32,3382412,0m4.006s
9,75%,xz,-9,32,2830604,0m8.119s
