configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.645s
1,50%,xz,-3,1,3001844,0m2.627s
10,100%,xz,-9,1,2750272,0m5.239s
11,50%,lzma,-6,16,2749760,0m5.188s
12,75%,xz,-3,32,3001852,0m2.655s
13,50%,lzma,-3,16,3001334,0m2.648s
14,50%,lzma,-6,32,2749760,0m5.181s
15,50%,xz,-6,32,2750236,0m5.156s
16,75%,lzma,-3,16,3001334,0m2.588s
17,75%,lzma,-6,32,2749760,0m5.151s
18,100%,lzma,-6,1,2749760,0m5.164s
19,75%,lzma,-3,1,3001334,0m2.613s
2,75%,xz,-9,16,2750280,0m5.272s
20,75%,lzma,-6,1,2749760,0m5.202s
21,75%,lzma,-6,16,2749760,0m5.165s
22,100%,xz,-9,32,2750280,0m5.304s
23,100%,xz,-9,16,2750280,0m5.291s
24,50%,lzma,-9,32,2749803,0m5.232s
25,50%,lzma,-3,32,3001334,0m2.627s
26,100%,xz,-3,1,3001844,0m2.641s
27,100%,lzma,-9,16,2749803,0m5.286s
28,100%,lzma,-3,1,3001334,0m2.616s
29,50%,lzma,-6,1,2749760,0m5.145s
3,100%,xz,-6,32,2750236,0m5.146s
4,50%,lzma,-3,1,3001334,0m2.602s
5,75%,xz,-3,1,3001844,0m2.646s
6,100%,lzma,-6,16,2749760,0m5.145s
7,75%,xz,-6,32,2750236,0m5.156s
8,50%,xz,-3,32,3001852,0m2.652s
9,75%,xz,-9,32,2750280,0m5.273s
