configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.162s
1,50%,xz,-3,1,14777004,0m9.736s
10,100%,xz,-9,1,13374160,0m27.031s
11,50%,lzma,-6,16,13497551,0m23.944s
12,75%,xz,-3,32,14838428,0m3.164s
13,50%,lzma,-3,16,14775082,0m9.701s
14,50%,lzma,-6,32,13497551,0m23.976s
15,50%,xz,-6,32,13577880,0m12.732s
16,75%,lzma,-3,16,14775082,0m9.667s
17,75%,lzma,-6,32,13497551,0m23.981s
18,100%,lzma,-6,1,13497551,0m23.867s
19,75%,lzma,-3,1,14775082,0m9.707s
2,75%,xz,-9,16,13374168,0m27.211s
20,75%,lzma,-6,1,13497551,0m23.938s
21,75%,lzma,-6,16,13497551,0m23.869s
22,100%,xz,-9,32,13374168,0m27.231s
23,100%,xz,-9,16,13374168,0m27.265s
24,50%,lzma,-9,32,13365111,0m27.151s
25,50%,lzma,-3,32,14775082,0m9.681s
26,100%,xz,-3,1,14777004,0m9.761s
27,100%,lzma,-9,16,13365111,0m27.032s
28,100%,lzma,-3,1,14775082,0m9.674s
29,50%,lzma,-6,1,13497551,0m23.963s
3,100%,xz,-6,32,13577880,0m12.758s
4,50%,lzma,-3,1,14775082,0m9.659s
5,75%,xz,-3,1,14777004,0m9.754s
6,100%,lzma,-6,16,13497551,0m23.835s
7,75%,xz,-6,32,13577880,0m12.726s
8,50%,xz,-3,32,14838428,0m3.176s
9,75%,xz,-9,32,13374168,0m27.203s
