configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4853736,0m2.913s
1,50%,xz,-3,1,4853736,0m2.885s
10,100%,xz,-9,1,4415072,0m3.688s
11,50%,lzma,-6,16,4414351,0m3.773s
12,75%,xz,-3,32,4853736,0m2.923s
13,50%,lzma,-3,16,4852943,0m2.920s
14,50%,lzma,-6,32,4414351,0m3.752s
15,50%,xz,-6,32,4415072,0m3.748s
16,75%,lzma,-3,16,4852943,0m2.918s
17,75%,lzma,-6,32,4414351,0m3.752s
18,100%,lzma,-6,1,4414351,0m3.708s
19,75%,lzma,-3,1,4852943,0m2.885s
2,75%,xz,-9,16,4415072,0m3.672s
20,75%,lzma,-6,1,4414351,0m3.707s
21,75%,lzma,-6,16,4414351,0m3.733s
22,100%,xz,-9,32,4415072,0m3.665s
23,100%,xz,-9,16,4415072,0m3.651s
24,50%,lzma,-9,32,4414351,0m3.658s
25,50%,lzma,-3,32,4852943,0m2.855s
26,100%,xz,-3,1,4853736,0m2.953s
27,100%,lzma,-9,16,4414351,0m3.639s
28,100%,lzma,-3,1,4852943,0m2.914s
29,50%,lzma,-6,1,4414351,0m3.737s
3,100%,xz,-6,32,4415072,0m3.763s
4,50%,lzma,-3,1,4852943,0m2.878s
5,75%,xz,-3,1,4853736,0m2.921s
6,100%,lzma,-6,16,4414351,0m3.803s
7,75%,xz,-6,32,4415072,0m3.764s
8,50%,xz,-3,32,4853736,0m2.958s
9,75%,xz,-9,32,4415072,0m3.667s
