configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.749s
1,50%,xz,-3,1,10362252,0m12.692s
10,100%,xz,-9,1,8385868,0m36.252s
11,50%,lzma,-6,16,8627467,0m31.256s
12,75%,xz,-3,32,10362252,0m12.699s
13,50%,lzma,-3,16,10360607,0m12.658s
14,50%,lzma,-6,32,8627467,0m31.170s
15,50%,xz,-6,32,8628848,0m31.296s
16,75%,lzma,-3,16,10360607,0m12.641s
17,75%,lzma,-6,32,8627467,0m31.306s
18,100%,lzma,-6,1,8627467,0m31.289s
19,75%,lzma,-3,1,10360607,0m12.614s
2,75%,xz,-9,16,8385868,0m35.997s
20,75%,lzma,-6,1,8627467,0m31.173s
21,75%,lzma,-6,16,8627467,0m31.437s
22,100%,xz,-9,32,8385868,0m36.236s
23,100%,xz,-9,16,8385868,0m36.037s
24,50%,lzma,-9,32,8384529,0m36.032s
25,50%,lzma,-3,32,10360607,0m12.635s
26,100%,xz,-3,1,10362252,0m12.755s
27,100%,lzma,-9,16,8384529,0m35.864s
28,100%,lzma,-3,1,10360607,0m12.580s
29,50%,lzma,-6,1,8627467,0m31.550s
3,100%,xz,-6,32,8628848,0m31.399s
4,50%,lzma,-3,1,10360607,0m12.649s
5,75%,xz,-3,1,10362252,0m12.722s
6,100%,lzma,-6,16,8627467,0m31.312s
7,75%,xz,-6,32,8628848,0m31.163s
8,50%,xz,-3,32,10362252,0m13.000s
9,75%,xz,-9,32,8385868,0m35.996s
