configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677976,0m1.731s
1,50%,xz,-3,1,1677976,0m1.766s
10,100%,xz,-9,1,1317152,0m5.154s
11,50%,lzma,-6,16,1316901,0m5.051s
12,75%,xz,-3,32,1677976,0m1.757s
13,50%,lzma,-3,16,1677670,0m1.715s
14,50%,lzma,-6,32,1316901,0m5.054s
15,50%,xz,-6,32,1317152,0m5.113s
16,75%,lzma,-3,16,1677670,0m1.756s
17,75%,lzma,-6,32,1316901,0m5.055s
18,100%,lzma,-6,1,1316901,0m5.045s
19,75%,lzma,-3,1,1677670,0m1.753s
2,75%,xz,-9,16,1317152,0m5.151s
20,75%,lzma,-6,1,1316901,0m5.056s
21,75%,lzma,-6,16,1316901,0m5.058s
22,100%,xz,-9,32,1317152,0m5.134s
23,100%,xz,-9,16,1317152,0m5.188s
24,50%,lzma,-9,32,1316901,0m5.148s
25,50%,lzma,-3,32,1677670,0m1.770s
26,100%,xz,-3,1,1677976,0m1.743s
27,100%,lzma,-9,16,1316901,0m5.122s
28,100%,lzma,-3,1,1677670,0m1.739s
29,50%,lzma,-6,1,1316901,0m5.086s
3,100%,xz,-6,32,1317152,0m5.105s
4,50%,lzma,-3,1,1677670,0m1.745s
5,75%,xz,-3,1,1677976,0m1.785s
6,100%,lzma,-6,16,1316901,0m5.218s
7,75%,xz,-6,32,1317152,0m5.127s
8,50%,xz,-3,32,1677976,0m1.734s
9,75%,xz,-9,32,1317152,0m5.269s
