configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914796,0m3.466s
1,50%,xz,-3,1,4914796,0m3.439s
10,100%,xz,-9,1,4489868,0m4.317s
11,50%,lzma,-6,16,4489170,0m4.259s
12,75%,xz,-3,32,4914796,0m3.474s
13,50%,lzma,-3,16,4913990,0m3.458s
14,50%,lzma,-6,32,4489170,0m4.306s
15,50%,xz,-6,32,4489912,0m4.255s
16,75%,lzma,-3,16,4913990,0m3.483s
17,75%,lzma,-6,32,4489170,0m4.267s
18,100%,lzma,-6,1,4489170,0m4.268s
19,75%,lzma,-3,1,4913990,0m3.459s
2,75%,xz,-9,16,4489868,0m4.274s
20,75%,lzma,-6,1,4489170,0m4.228s
21,75%,lzma,-6,16,4489170,0m4.232s
22,100%,xz,-9,32,4489868,0m4.282s
23,100%,xz,-9,16,4489868,0m4.262s
24,50%,lzma,-9,32,4489124,0m4.230s
25,50%,lzma,-3,32,4913990,0m3.438s
26,100%,xz,-3,1,4914796,0m3.487s
27,100%,lzma,-9,16,4489124,0m4.284s
28,100%,lzma,-3,1,4913990,0m3.468s
29,50%,lzma,-6,1,4489170,0m4.249s
3,100%,xz,-6,32,4489912,0m4.254s
4,50%,lzma,-3,1,4913990,0m3.467s
5,75%,xz,-3,1,4914796,0m3.463s
6,100%,lzma,-6,16,4489170,0m4.252s
7,75%,xz,-6,32,4489912,0m4.271s
8,50%,xz,-3,32,4914796,0m3.532s
9,75%,xz,-9,32,4489868,0m4.270s
