configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382412,0m4.018s
1,50%,xz,-3,1,3382412,0m3.989s
10,100%,xz,-9,1,2830604,0m8.013s
11,50%,lzma,-6,16,2831189,0m7.841s
12,75%,xz,-3,32,3382412,0m3.983s
13,50%,lzma,-3,16,3381840,0m3.936s
14,50%,lzma,-6,32,2831189,0m7.838s
15,50%,xz,-6,32,2831676,0m7.908s
16,75%,lzma,-3,16,3381840,0m3.960s
17,75%,lzma,-6,32,2831189,0m7.898s
18,100%,lzma,-6,1,2831189,0m7.865s
19,75%,lzma,-3,1,3381840,0m3.976s
2,75%,xz,-9,16,2830604,0m7.968s
20,75%,lzma,-6,1,2831189,0m7.865s
21,75%,lzma,-6,16,2831189,0m7.850s
22,100%,xz,-9,32,2830604,0m7.982s
23,100%,xz,-9,16,2830604,0m8.036s
24,50%,lzma,-9,32,2830116,0m7.965s
25,50%,lzma,-3,32,3381840,0m3.982s
26,100%,xz,-3,1,3382412,0m3.971s
27,100%,lzma,-9,16,2830116,0m8.047s
28,100%,lzma,-3,1,3381840,0m3.927s
29,50%,lzma,-6,1,2831189,0m7.852s
3,100%,xz,-6,32,2831676,0m7.840s
4,50%,lzma,-3,1,3381840,0m3.956s
5,75%,xz,-3,1,3382412,0m4.009s
6,100%,lzma,-6,16,2831189,0m7.851s
7,75%,xz,-6,32,2831676,0m7.878s
8,50%,xz,-3,32,3382412,0m3.987s
9,75%,xz,-9,32,2830604,0m7.989s
