configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677976,0m1.698s
1,50%,xz,-3,1,1677976,0m1.715s
10,100%,xz,-9,1,1317152,0m4.917s
11,50%,lzma,-6,16,1316901,0m4.782s
12,75%,xz,-3,32,1677976,0m1.681s
13,50%,lzma,-3,16,1677670,0m1.694s
14,50%,lzma,-6,32,1316901,0m4.768s
15,50%,xz,-6,32,1317152,0m4.745s
16,75%,lzma,-3,16,1677670,0m1.701s
17,75%,lzma,-6,32,1316901,0m4.753s
18,100%,lzma,-6,1,1316901,0m4.728s
19,75%,lzma,-3,1,1677670,0m1.694s
2,75%,xz,-9,16,1317152,0m4.887s
20,75%,lzma,-6,1,1316901,0m4.742s
21,75%,lzma,-6,16,1316901,0m4.751s
22,100%,xz,-9,32,1317152,0m4.861s
23,100%,xz,-9,16,1317152,0m4.823s
24,50%,lzma,-9,32,1316901,0m4.827s
25,50%,lzma,-3,32,1677670,0m1.674s
26,100%,xz,-3,1,1677976,0m1.695s
27,100%,lzma,-9,16,1316901,0m4.837s
28,100%,lzma,-3,1,1677670,0m1.701s
29,50%,lzma,-6,1,1316901,0m4.757s
3,100%,xz,-6,32,1317152,0m4.768s
4,50%,lzma,-3,1,1677670,0m1.718s
5,75%,xz,-3,1,1677976,0m1.678s
6,100%,lzma,-6,16,1316901,0m4.768s
7,75%,xz,-6,32,1317152,0m4.757s
8,50%,xz,-3,32,1677976,0m1.699s
9,75%,xz,-9,32,1317152,0m4.816s
