configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515648,0m0.448s
1,50%,xz,-3,1,515648,0m0.474s
10,100%,xz,-9,1,453260,0m1.501s
11,50%,lzma,-6,16,453144,0m1.430s
12,75%,xz,-3,32,515648,0m0.447s
13,50%,lzma,-3,16,515524,0m0.428s
14,50%,lzma,-6,32,453144,0m1.399s
15,50%,xz,-6,32,453260,0m1.440s
16,75%,lzma,-3,16,515524,0m0.431s
17,75%,lzma,-6,32,453144,0m1.435s
18,100%,lzma,-6,1,453144,0m1.404s
19,75%,lzma,-3,1,515524,0m0.453s
2,75%,xz,-9,16,453260,0m1.468s
20,75%,lzma,-6,1,453144,0m1.432s
21,75%,lzma,-6,16,453144,0m1.431s
22,100%,xz,-9,32,453260,0m1.485s
23,100%,xz,-9,16,453260,0m1.483s
24,50%,lzma,-9,32,453144,0m1.467s
25,50%,lzma,-3,32,515524,0m0.432s
26,100%,xz,-3,1,515648,0m0.453s
27,100%,lzma,-9,16,453144,0m1.473s
28,100%,lzma,-3,1,515524,0m0.451s
29,50%,lzma,-6,1,453144,0m1.402s
3,100%,xz,-6,32,453260,0m1.442s
4,50%,lzma,-3,1,515524,0m0.456s
5,75%,xz,-3,1,515648,0m0.471s
6,100%,lzma,-6,16,453144,0m1.404s
7,75%,xz,-6,32,453260,0m1.471s
8,50%,xz,-3,32,515648,0m0.445s
9,75%,xz,-9,32,453260,0m1.500s
