configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14777004,0m9.790s
1,50%,xz,-3,1,14777004,0m9.744s
10,100%,xz,-9,1,13374160,0m27.526s
11,50%,lzma,-6,16,13497551,0m24.076s
12,75%,xz,-3,32,14777004,0m9.714s
13,50%,lzma,-3,16,14775082,0m9.665s
14,50%,lzma,-6,32,13497551,0m24.060s
15,50%,xz,-6,32,13503600,0m24.038s
16,75%,lzma,-3,16,14775082,0m9.630s
17,75%,lzma,-6,32,13497551,0m24.196s
18,100%,lzma,-6,1,13497551,0m24.008s
19,75%,lzma,-3,1,14775082,0m9.702s
2,75%,xz,-9,16,13374160,0m27.195s
20,75%,lzma,-6,1,13497551,0m24.162s
21,75%,lzma,-6,16,13497551,0m24.140s
22,100%,xz,-9,32,13374160,0m27.299s
23,100%,xz,-9,16,13374160,0m27.219s
24,50%,lzma,-9,32,13365111,0m27.199s
25,50%,lzma,-3,32,14775082,0m9.717s
26,100%,xz,-3,1,14777004,0m9.780s
27,100%,lzma,-9,16,13365111,0m27.121s
28,100%,lzma,-3,1,14775082,0m9.620s
29,50%,lzma,-6,1,13497551,0m24.079s
3,100%,xz,-6,32,13503600,0m24.295s
4,50%,lzma,-3,1,14775082,0m9.651s
5,75%,xz,-3,1,14777004,0m9.823s
6,100%,lzma,-6,16,13497551,0m24.175s
7,75%,xz,-6,32,13503600,0m24.109s
8,50%,xz,-3,32,14777004,0m9.944s
9,75%,xz,-9,32,13374160,0m27.229s
