configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4244480,0m3.041s
1,50%,xz,-3,1,4244480,0m3.086s
10,100%,xz,-9,1,3763616,0m8.420s
11,50%,lzma,-6,16,3786768,0m8.070s
12,75%,xz,-3,32,4244480,0m3.058s
13,50%,lzma,-3,16,4243773,0m2.988s
14,50%,lzma,-6,32,3786768,0m8.082s
15,50%,xz,-6,32,3787400,0m8.082s
16,75%,lzma,-3,16,4243773,0m3.036s
17,75%,lzma,-6,32,3786768,0m8.081s
18,100%,lzma,-6,1,3786768,0m8.040s
19,75%,lzma,-3,1,4243773,0m3.041s
2,75%,xz,-9,16,3763616,0m8.379s
20,75%,lzma,-6,1,3786768,0m8.043s
21,75%,lzma,-6,16,3786768,0m8.050s
22,100%,xz,-9,32,3763616,0m8.391s
23,100%,xz,-9,16,3763616,0m8.386s
24,50%,lzma,-9,32,3762987,0m8.363s
25,50%,lzma,-3,32,4243773,0m2.985s
26,100%,xz,-3,1,4244480,0m3.073s
27,100%,lzma,-9,16,3762987,0m8.352s
28,100%,lzma,-3,1,4243773,0m3.047s
29,50%,lzma,-6,1,3786768,0m8.037s
3,100%,xz,-6,32,3787400,0m8.117s
4,50%,lzma,-3,1,4243773,0m2.972s
5,75%,xz,-3,1,4244480,0m3.078s
6,100%,lzma,-6,16,3786768,0m8.073s
7,75%,xz,-6,32,3787400,0m8.095s
8,50%,xz,-3,32,4244480,0m3.101s
9,75%,xz,-9,32,3763616,0m8.414s
