configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.523s
1,50%,xz,-3,1,10362252,0m12.828s
10,100%,xz,-9,1,8385868,0m34.194s
11,50%,lzma,-6,16,8627467,0m29.445s
12,75%,xz,-3,32,10362252,0m12.589s
13,50%,lzma,-3,16,10360607,0m12.375s
14,50%,lzma,-6,32,8627467,0m29.350s
15,50%,xz,-6,32,8628848,0m29.450s
16,75%,lzma,-3,16,10360607,0m12.492s
17,75%,lzma,-6,32,8627467,0m29.482s
18,100%,lzma,-6,1,8627467,0m29.392s
19,75%,lzma,-3,1,10360607,0m12.449s
2,75%,xz,-9,16,8385868,0m33.869s
20,75%,lzma,-6,1,8627467,0m29.587s
21,75%,lzma,-6,16,8627467,0m29.408s
22,100%,xz,-9,32,8385868,0m34.192s
23,100%,xz,-9,16,8385868,0m34.246s
24,50%,lzma,-9,32,8384529,0m34.000s
25,50%,lzma,-3,32,10360607,0m12.331s
26,100%,xz,-3,1,10362252,0m12.396s
27,100%,lzma,-9,16,8384529,0m34.109s
28,100%,lzma,-3,1,10360607,0m12.441s
29,50%,lzma,-6,1,8627467,0m29.426s
3,100%,xz,-6,32,8628848,0m29.465s
4,50%,lzma,-3,1,10360607,0m12.378s
5,75%,xz,-3,1,10362252,0m12.512s
6,100%,lzma,-6,16,8627467,0m29.624s
7,75%,xz,-6,32,8628848,0m29.599s
8,50%,xz,-3,32,10362252,0m12.581s
9,75%,xz,-9,32,8385868,0m34.099s
