configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382412,0m4.013s
1,50%,xz,-3,1,3382412,0m3.964s
10,100%,xz,-9,1,2830604,0m8.036s
11,50%,lzma,-6,16,2831189,0m7.837s
12,75%,xz,-3,32,3382412,0m4.001s
13,50%,lzma,-3,16,3381840,0m3.997s
14,50%,lzma,-6,32,2831189,0m7.878s
15,50%,xz,-6,32,2831676,0m7.923s
16,75%,lzma,-3,16,3381840,0m3.991s
17,75%,lzma,-6,32,2831189,0m7.907s
18,100%,lzma,-6,1,2831189,0m7.855s
19,75%,lzma,-3,1,3381840,0m4.002s
2,75%,xz,-9,16,2830604,0m8.007s
20,75%,lzma,-6,1,2831189,0m7.856s
21,75%,lzma,-6,16,2831189,0m7.812s
22,100%,xz,-9,32,2830604,0m8.019s
23,100%,xz,-9,16,2830604,0m8.087s
24,50%,lzma,-9,32,2830116,0m8.037s
25,50%,lzma,-3,32,3381840,0m3.911s
26,100%,xz,-3,1,3382412,0m4.008s
27,100%,lzma,-9,16,2830116,0m7.972s
28,100%,lzma,-3,1,3381840,0m3.930s
29,50%,lzma,-6,1,2831189,0m7.900s
3,100%,xz,-6,32,2831676,0m7.959s
4,50%,lzma,-3,1,3381840,0m3.978s
5,75%,xz,-3,1,3382412,0m3.983s
6,100%,lzma,-6,16,2831189,0m7.878s
7,75%,xz,-6,32,2831676,0m7.848s
8,50%,xz,-3,32,3382412,0m3.951s
9,75%,xz,-9,32,2830604,0m8.021s
